Date,Purchase,NAV,Withdrawal
2013-09-04,1.9274,1.9245,1.9225
2013-09-05,1.9215,1.9186,1.9166
2013-09-06,1.9226,1.9197,1.9177
2013-09-09,1.9385,1.9355,1.9335
2013-09-10,1.9457,1.9427,1.9407
2013-09-11,1.9577,1.9547,1.9527
2013-09-12,1.9607,1.9577,1.9557
2013-09-13,1.9521,1.9491,1.9471
2013-09-16,1.9629,1.9599,1.9579
2013-09-17,1.9641,1.9611,1.9591
2013-09-18,1.9590,1.9560,1.9540
2013-09-19,1.9803,1.9773,1.9753
2013-09-20,1.9733,1.9703,1.9683
2013-09-23,1.9645,1.9615,1.9595
2013-09-24,1.9579,1.9549,1.9529
2013-09-25,1.9733,1.9703,1.9683
2013-09-26,1.9801,1.9771,1.9751
2013-09-27,1.9846,1.9816,1.9796
2013-09-30,1.9520,1.9490,1.9470
2013-10-01,1.9475,1.9445,1.9425
2013-10-02,1.9508,1.9478,1.9458
2013-10-03,1.9580,1.9550,1.9530
2013-10-04,1.9480,1.9450,1.9430
2013-10-07,1.9302,1.9273,1.9253
2013-10-08,1.9259,1.9230,1.9210
2013-10-09,1.9270,1.9241,1.9221
2013-10-10,1.9250,1.9221,1.9201
2013-10-11,1.9561,1.9531,1.9511
2013-10-14,1.9473,1.9443,1.9423
2013-10-15,1.9664,1.9634,1.9614
2013-10-16,1.9675,1.9645,1.9625
2013-10-17,1.9751,1.9721,1.9701
2013-10-18,1.9894,1.9864,1.9844
2013-10-21,2.0007,1.9977,1.9957
2013-10-22,2.0090,2.0059,2.0038
2013-10-23,2.0026,1.9996,1.9976
2013-10-24,2.0089,2.0058,2.0037
2013-10-25,2.0141,2.0110,2.0089
2013-10-28,2.0342,2.0311,2.0290
2013-10-29,2.0246,2.0215,2.0194
2013-10-30,2.0299,2.0268,2.0247
2013-10-31,2.0275,2.0244,2.0223
2013-11-01,2.0219,2.0188,2.0167
2013-11-04,2.0140,2.0109,2.0088
2013-11-05,2.0294,2.0263,2.0242
2013-11-06,2.0300,2.0269,2.0248
2013-11-07,2.0329,2.0298,2.0277
2013-11-08,2.0291,2.0260,2.0239
2013-11-11,2.0242,2.0211,2.0190
2013-11-12,2.0262,2.0231,2.0210
2013-11-13,1.9989,1.9959,1.9939
2013-11-14,2.0124,2.0093,2.0072
2013-11-15,2.0296,2.0265,2.0244
2013-11-18,2.0230,2.0199,2.0178
2013-11-19,2.0115,2.0084,2.0063
2013-11-20,1.9947,1.9917,1.9897
2013-11-21,1.9874,1.9844,1.9824
2013-11-22,2.0052,2.0021,2.0000
2013-11-25,2.0110,2.0079,2.0058
2013-11-26,2.0127,2.0096,2.0075
2013-11-27,2.0033,2.0002,1.9981
2013-11-28,2.0039,2.0008,1.9987
2013-11-29,1.9990,1.9960,1.9940
2013-12-02,1.9836,1.9806,1.9786
2013-12-03,1.9747,1.9717,1.9697
2013-12-04,1.9810,1.9780,1.9760
2013-12-05,1.9529,1.9499,1.9479
2013-12-06,1.9486,1.9456,1.9436
2013-12-09,1.9330,1.9301,1.9281
2013-12-10,1.9325,1.9296,1.9276
2013-12-11,1.9179,1.9150,1.9130
2013-12-12,1.9023,1.8994,1.8975
2013-12-13,1.9156,1.9127,1.9107
2013-12-16,1.9123,1.9094,1.9074
2013-12-17,1.9173,1.9144,1.9124
2013-12-18,1.9146,1.9117,1.9097
2013-12-19,1.9541,1.9511,1.9491
2013-12-20,1.9772,1.9742,1.9722
2013-12-23,1.9911,1.9881,1.9861
2013-12-24,2.0044,2.0013,1.9992
2013-12-27,2.0034,2.0003,1.9982
2013-12-30,2.0159,2.0128,2.0107
2013-12-31,2.0141,2.0110,2.0089
2014-01-02,1.9683,1.9653,1.9633
2014-01-03,1.9616,1.9586,1.9566
2014-01-06,1.9522,1.9492,1.9472
2014-01-07,1.9491,1.9461,1.9441
2014-01-08,1.9487,1.9457,1.9437
2014-01-09,1.9519,1.9489,1.9469
2014-01-10,1.9474,1.9444,1.9424
2014-01-13,1.9400,1.9370,1.9350
2014-01-14,1.9107,1.9078,1.9058
2014-01-15,1.9229,1.9200,1.9180
2014-01-16,1.9461,1.9431,1.9411
2014-01-17,1.9450,1.9420,1.9400
2014-01-20,1.9412,1.9382,1.9362
2014-01-21,1.9545,1.9515,1.9495
2014-01-22,1.9504,1.9474,1.9454
2014-01-23,1.9295,1.9266,1.9246
2014-01-24,1.9216,1.9187,1.9167
2014-01-28,1.8971,1.8942,1.8923
2014-01-29,1.9166,1.9137,1.9117
2014-01-30,1.9016,1.8987,1.8968
2014-01-31,1.9025,1.8996,1.8977
2014-02-03,1.9014,1.8985,1.8966
2014-02-04,1.8683,1.8655,1.8636
2014-02-05,1.8585,1.8557,1.8538
2014-02-06,1.8806,1.8777,1.8758
2014-02-07,1.8949,1.8920,1.8901
2014-02-10,1.9150,1.9121,1.9101
2014-02-11,1.9268,1.9239,1.9219
2014-02-12,1.9471,1.9441,1.9421
2014-02-13,1.9466,1.9436,1.9416
2014-02-14,1.9641,1.9611,1.9591
2014-02-17,1.9782,1.9752,1.9732
2014-02-18,1.9818,1.9788,1.9768
2014-02-19,1.9872,1.9842,1.9822
2014-02-20,1.9885,1.9855,1.9835
2014-02-21,1.9989,1.9959,1.9939
2014-02-24,2.0052,2.0021,2.0000
2014-02-25,2.0038,2.0007,1.9986
2014-02-26,2.0049,2.0018,1.9997
2014-02-27,1.9968,1.9938,1.9918
2014-02-28,1.9950,1.9920,1.9900
2014-03-03,1.9921,1.9891,1.9871
2014-03-04,1.9980,1.9950,1.9930
2014-03-05,2.0164,2.0133,2.0112
2014-03-06,2.0166,2.0135,2.0114
2014-03-07,2.0233,2.0202,2.0181
2014-03-10,2.0048,2.0017,1.9996
2014-03-11,2.0052,2.0021,2.0000
2014-03-12,1.9943,1.9913,1.9893
2014-03-13,2.0051,2.0020,1.9999
2014-03-14,1.9744,1.9714,1.9694
2014-03-17,1.9716,1.9686,1.9666
2014-03-18,1.9813,1.9783,1.9763
2014-03-19,1.9856,1.9826,1.9806
2014-03-20,1.9626,1.9596,1.9576
2014-03-21,1.9784,1.9754,1.9734
2014-03-24,1.9817,1.9787,1.9767
2014-03-25,1.9775,1.9745,1.9725
2014-03-26,1.9917,1.9887,1.9867
2014-03-27,1.9819,1.9789,1.9769
2014-03-28,1.9879,1.9849,1.9829
2014-03-31,1.9979,1.9949,1.9929
2014-04-01,1.9953,1.9923,1.9903
2014-04-02,2.0005,1.9975,1.9955
2014-04-03,2.0030,2.0000,1.9980
2014-04-04,2.0079,2.0048,2.0027
2014-04-07,2.0043,2.0012,1.9991
2014-04-08,2.0028,1.9998,1.9978
2014-04-09,2.0223,2.0192,2.0171
2014-04-10,2.0287,2.0256,2.0235
2014-04-11,2.0094,2.0063,2.0042
2014-04-14,1.9835,1.9805,1.9785
2014-04-15,1.9940,1.9910,1.9890
2014-04-16,2.0057,2.0026,2.0005
2014-04-17,2.0180,2.0149,2.0128
2014-04-22,2.0268,2.0237,2.0216
2014-04-23,2.0409,2.0378,2.0357
2014-04-24,2.0459,2.0428,2.0407
2014-04-28,2.0475,2.0444,2.0423
2014-04-29,2.0293,2.0262,2.0241
2014-04-30,2.0304,2.0273,2.0252
2014-05-01,2.0155,2.0124,2.0103
2014-05-02,2.0187,2.0156,2.0135
2014-05-05,2.0201,2.0170,2.0149
2014-05-06,2.0273,2.0242,2.0221
2014-05-07,2.0108,2.0077,2.0056
2014-05-08,2.0256,2.0225,2.0204
2014-05-09,2.0229,2.0198,2.0177
2014-05-12,2.0180,2.0149,2.0128
2014-05-13,2.0360,2.0329,2.0308
2014-05-14,2.0442,2.0411,2.0390
2014-05-15,2.0492,2.0461,2.0440
2014-05-16,2.0375,2.0344,2.0323
2014-05-19,2.0116,2.0085,2.0064
2014-05-20,2.0156,2.0125,2.0104
2014-05-21,2.0169,2.0138,2.0117
2014-05-22,2.0373,2.0342,2.0321
2014-05-23,2.0421,2.0390,2.0369
2014-05-26,2.0494,2.0463,2.0442
2014-05-27,2.0492,2.0461,2.0440
2014-05-28,2.0549,2.0518,2.0497
2014-05-29,2.0524,2.0493,2.0472
2014-05-30,2.0426,2.0395,2.0374
2014-06-02,2.0520,2.0489,2.0468
2014-06-03,2.0377,2.0346,2.0325
2014-06-04,2.0249,2.0218,2.0197
2014-06-05,2.0218,2.0187,2.0166
2014-06-06,2.0318,2.0287,2.0266
2014-06-10,2.0337,2.0306,2.0285
2014-06-11,2.0282,2.0251,2.0230
2014-06-12,2.0188,2.0157,2.0136
2014-06-13,2.0102,2.0071,2.0050
2014-06-16,2.0126,2.0095,2.0074
2014-06-17,2.0082,2.0051,2.0030
2014-06-18,2.0016,1.9986,1.9966
2014-06-19,2.0331,2.0300,2.0279
2014-06-20,2.0158,2.0127,2.0106
2014-06-23,2.0280,2.0249,2.0228
2014-06-24,2.0206,2.0175,2.0154
2014-06-25,2.0105,2.0074,2.0053
2014-06-26,2.0371,2.0340,2.0319
2014-06-27,2.0302,2.0271,2.0250
2014-06-30,2.0118,2.0087,2.0066
2014-07-01,1.9814,1.9784,1.9764
2014-07-02,2.0105,2.0074,2.0053
2014-07-03,2.0237,2.0206,2.0185
2014-07-04,2.0360,2.0329,2.0308
2014-07-07,2.0337,2.0306,2.0285
2014-07-08,2.0307,2.0276,2.0255
2014-07-09,2.0097,2.0066,2.0045
2014-07-10,2.0144,2.0113,2.0092
2014-07-11,2.0225,2.0194,2.0173
2014-07-14,2.0308,2.0277,2.0256
2014-07-15,2.0307,2.0276,2.0255
2014-07-16,2.0335,2.0304,2.0283
2014-07-17,2.0348,2.0317,2.0296
2014-07-18,2.0385,2.0354,2.0333
2014-07-21,2.0414,2.0383,2.0362
2014-07-22,2.0425,2.0394,2.0373
2014-07-23,2.0549,2.0518,2.0497
2014-07-24,2.0586,2.0555,2.0534
2014-07-25,2.0572,2.0541,2.0520
2014-07-28,2.0551,2.0520,2.0499
2014-07-29,2.0589,2.0558,2.0537
2014-07-30,2.0716,2.0684,2.0663
2014-07-31,2.0749,2.0717,2.0696
2014-08-01,2.0466,2.0435,2.0414
2014-08-04,2.0410,2.0379,2.0358
2014-08-05,2.0327,2.0296,2.0275
2014-08-06,2.0302,2.0271,2.0250
2014-08-07,2.0292,2.0261,2.0240
2014-08-08,2.0026,1.9996,1.9976
2014-08-11,2.0102,2.0071,2.0050
2014-08-12,2.0372,2.0341,2.0320
2014-08-13,2.0322,2.0291,2.0270
2014-08-14,2.0447,2.0416,2.0395
2014-08-15,2.0513,2.0482,2.0461
2014-08-18,2.0588,2.0557,2.0536
2014-08-19,2.0778,2.0746,2.0725
2014-08-20,2.0826,2.0794,2.0773
2014-08-21,2.0842,2.0810,2.0789
2014-08-22,2.0868,2.0836,2.0815
2014-08-25,2.0827,2.0795,2.0774
2014-08-26,2.0840,2.0808,2.0787
2014-08-27,2.0938,2.0906,2.0885
2014-08-28,2.0843,2.0811,2.0790
2014-08-29,2.0871,2.0839,2.0818
2014-09-01,2.0895,2.0863,2.0842
2014-09-02,2.1009,2.0977,2.0956
2014-09-03,2.1045,2.1013,2.0991
2014-09-04,2.0955,2.0923,2.0902
2014-09-05,2.0836,2.0804,2.0783
2014-09-08,2.0771,2.0739,2.0718
2014-09-09,2.0887,2.0855,2.0834
2014-09-10,2.0783,2.0751,2.0730
2014-09-11,2.0678,2.0647,2.0626
2014-09-12,2.0623,2.0592,2.0571
2014-09-15,2.0410,2.0379,2.0358
2014-09-16,2.0304,2.0273,2.0252
2014-09-17,2.0165,2.0134,2.0113
2014-09-18,2.0193,2.0162,2.0141
2014-09-19,2.0256,2.0225,2.0204
2014-09-22,1.9997,1.9967,1.9947
2014-09-23,2.0187,2.0156,2.0135
2014-09-24,2.0044,2.0013,1.9992
2014-09-25,2.0066,2.0035,2.0014
2014-09-26,1.9812,1.9782,1.9762
2014-09-29,1.9633,1.9603,1.9583
2014-09-30,1.9738,1.9708,1.9688
2014-10-01,1.9888,1.9858,1.9838
2014-10-02,1.9752,1.9722,1.9702
2014-10-03,1.9825,1.9795,1.9775
2014-10-06,1.9731,1.9701,1.9681
2014-10-07,1.9701,1.9671,1.9651
2014-10-08,1.9539,1.9509,1.9489
2014-10-09,1.9743,1.9713,1.9693
2014-10-10,1.9338,1.9309,1.9289
2014-10-13,1.9216,1.9187,1.9167
2014-10-14,1.9407,1.9377,1.9357
2014-10-15,1.9546,1.9516,1.9496
2014-10-16,1.9576,1.9546,1.9526
2014-10-17,1.9637,1.9607,1.9587
2014-10-20,1.9812,1.9782,1.9762
2014-10-21,1.9833,1.9803,1.9783
2014-10-22,2.0058,2.0027,2.0006
2014-10-23,2.0048,2.0017,1.9996
2014-10-24,2.0155,2.0124,2.0103
2014-10-27,2.0325,2.0294,2.0273
2014-10-28,2.0299,2.0268,2.0247
2014-10-29,2.0281,2.0250,2.0229
2014-10-30,2.0384,2.0353,2.0332
2014-10-31,2.0567,2.0536,2.0515
2014-11-03,2.0494,2.0463,2.0442
2014-11-04,2.0543,2.0512,2.0491
2014-11-05,2.0531,2.0500,2.0479
2014-11-06,2.0484,2.0453,2.0432
2014-11-07,2.0716,2.0684,2.0663
2014-11-10,2.0668,2.0637,2.0616
2014-11-11,2.0640,2.0609,2.0588
2014-11-12,2.0448,2.0417,2.0396
2014-11-13,2.0372,2.0341,2.0320
2014-11-14,2.0414,2.0383,2.0362
2014-11-17,2.0261,2.0230,2.0209
2014-11-18,2.0214,2.0183,2.0162
2014-11-19,2.0102,2.0071,2.0050
2014-11-20,1.9909,1.9879,1.9859
2014-11-21,1.9866,1.9836,1.9816
2014-11-24,2.0079,2.0048,2.0027
2014-11-25,1.9976,1.9946,1.9926
2014-11-26,2.0204,2.0173,2.0152
2014-11-27,2.0217,2.0186,2.0165
2014-11-28,1.9890,1.9860,1.9840
2014-12-01,1.9495,1.9465,1.9445
2014-12-02,1.9764,1.9734,1.9714
2014-12-03,1.9916,1.9886,1.9866
2014-12-04,2.0090,2.0059,2.0038
2014-12-05,1.9967,1.9937,1.9917
2014-12-08,2.0103,2.0072,2.0051
2014-12-09,1.9765,1.9735,1.9715
2014-12-10,1.9679,1.9649,1.9629
2014-12-11,1.9574,1.9544,1.9524
2014-12-12,1.9530,1.9500,1.9480
2014-12-15,1.9404,1.9374,1.9354
2014-12-16,1.9280,1.9251,1.9231
2014-12-17,1.9315,1.9286,1.9266
2014-12-18,1.9499,1.9469,1.9449
2014-12-19,1.9975,1.9945,1.9925
2014-12-22,2.0359,2.0328,2.0307
2014-12-23,2.0131,2.0100,2.0079
2014-12-24,2.0183,2.0152,2.0131
2014-12-29,2.0511,2.0480,2.0459
2014-12-30,2.0302,2.0271,2.0250
2014-12-31,2.0282,2.0251,2.0230
2015-01-02,1.9931,1.9901,1.9881
2015-01-05,1.9981,1.9951,1.9931
