Date,Purchase,NAV,Withdrawal
2013-05-31,1.3227,1.3203,1.3184
2013-06-03,1.3138,1.3114,1.3095
2013-06-04,1.3167,1.3143,1.3124
2013-06-05,1.3085,1.3065,1.3049
2013-06-06,1.3049,1.3029,1.3013
2013-06-07,1.3067,1.3047,1.3031
2013-06-11,1.3061,1.3041,1.3025
2013-06-12,1.2965,1.2945,1.2929
2013-06-13,1.2933,1.2913,1.2897
2013-06-14,1.3022,1.3002,1.2986
2013-06-17,1.3104,1.3084,1.3068
2013-06-18,1.3159,1.3139,1.3123
2013-06-19,1.3140,1.3120,1.3104
2013-06-20,1.2991,1.2971,1.2955
2013-06-21,1.2936,1.2916,1.2900
2013-06-24,1.2775,1.2755,1.2739
2013-06-25,1.2816,1.2796,1.2780
2013-06-26,1.2912,1.2892,1.2876
2013-06-27,1.3058,1.3038,1.3022
2013-06-28,1.3112,1.3092,1.3076
2013-07-01,1.2805,1.2785,1.2769
2013-07-02,1.2961,1.2941,1.2925
2013-07-03,1.2893,1.2873,1.2857
2013-07-05,1.3005,1.2985,1.2969
2013-07-08,1.2964,1.2944,1.2928
2013-07-09,1.3065,1.3045,1.3029
2013-07-10,1.3079,1.3059,1.3043
2013-07-11,1.3231,1.3211,1.3195
2013-07-12,1.3276,1.3256,1.3240
2013-07-15,1.3284,1.3264,1.3248
2013-07-16,1.3230,1.3210,1.3194
2013-07-17,1.3240,1.3220,1.3204
2013-07-18,1.3304,1.3284,1.3268
2013-07-19,1.3276,1.3256,1.3240
2013-07-22,1.3306,1.3286,1.3270
2013-07-23,1.3317,1.3297,1.3281
2013-07-24,1.3333,1.3313,1.3297
2013-07-25,1.3340,1.3320,1.3304
2013-07-26,1.3326,1.3306,1.3290
2013-07-29,1.3318,1.3298,1.3282
2013-07-30,1.3380,1.3359,1.3342
2013-07-31,1.3403,1.3382,1.3365
2013-08-01,1.3475,1.3454,1.3437
2013-08-02,1.3548,1.3527,1.3510
2013-08-05,1.3543,1.3522,1.3505
2013-08-06,1.3497,1.3476,1.3459
2013-08-07,1.3384,1.3363,1.3346
2013-08-08,1.3410,1.3389,1.3372
2013-08-09,1.3375,1.3354,1.3337
2013-08-12,1.3425,1.3404,1.3387
2013-08-13,1.3498,1.3477,1.3460
2013-08-14,1.3467,1.3446,1.3429
2013-08-15,1.3426,1.3405,1.3388
2013-08-16,1.3330,1.3310,1.3294
2013-08-19,1.3333,1.3313,1.3297
2013-08-20,1.3344,1.3324,1.3308
2013-08-21,1.3359,1.3338,1.3321
2013-08-22,1.3348,1.3328,1.3312
2013-08-23,1.3426,1.3405,1.3388
2013-08-26,1.3430,1.3409,1.3392
2013-08-27,1.3421,1.3400,1.3383
2013-08-28,1.3366,1.3345,1.3328
2013-08-29,1.3388,1.3367,1.3350
2013-08-30,1.3413,1.3392,1.3375
2013-09-03,1.3441,1.3420,1.3403
2013-09-04,1.3386,1.3365,1.3348
2013-09-05,1.3380,1.3359,1.3342
2013-09-06,1.3376,1.3355,1.3338
2013-09-09,1.3461,1.3440,1.3423
2013-09-10,1.3476,1.3455,1.3438
2013-09-11,1.3521,1.3500,1.3483
2013-09-12,1.3542,1.3521,1.3504
2013-09-13,1.3540,1.3519,1.3502
2013-09-16,1.3576,1.3555,1.3538
2013-09-17,1.3574,1.3553,1.3536
2013-09-18,1.3614,1.3593,1.3576
2013-09-19,1.3676,1.3655,1.3638
2013-09-20,1.3651,1.3630,1.3613
2013-09-23,1.3596,1.3575,1.3558
2013-09-24,1.3601,1.3580,1.3563
2013-09-25,1.3649,1.3628,1.3611
2013-09-26,1.3674,1.3653,1.3636
2013-09-27,1.3701,1.3680,1.3663
2013-09-30,1.3582,1.3561,1.3544
2013-10-01,1.3590,1.3569,1.3552
2013-10-02,1.3603,1.3582,1.3565
2013-10-03,1.3592,1.3571,1.3554
2013-10-04,1.3547,1.3526,1.3509
2013-10-07,1.3486,1.3465,1.3448
2013-10-08,1.3427,1.3406,1.3389
2013-10-09,1.3426,1.3405,1.3388
2013-10-10,1.3486,1.3465,1.3448
2013-10-11,1.3601,1.3580,1.3563
2013-10-14,1.3588,1.3567,1.3550
2013-10-15,1.3600,1.3579,1.3562
2013-10-16,1.3638,1.3617,1.3600
2013-10-17,1.3674,1.3653,1.3636
2013-10-18,1.3734,1.3713,1.3696
2013-10-21,1.3761,1.3740,1.3723
2013-10-22,1.3800,1.3779,1.3762
2013-10-23,1.3801,1.3780,1.3763
2013-10-24,1.3842,1.3821,1.3804
2013-10-25,1.3859,1.3838,1.3821
2013-10-28,1.3918,1.3897,1.3880
2013-10-29,1.3934,1.3913,1.3896
2013-10-30,1.3940,1.3919,1.3902
2013-10-31,1.3918,1.3897,1.3880
2013-11-01,1.3900,1.3879,1.3862
2013-11-04,1.3872,1.3851,1.3834
2013-11-05,1.3885,1.3864,1.3847
2013-11-06,1.3885,1.3864,1.3847
2013-11-07,1.3874,1.3853,1.3836
2013-11-08,1.3907,1.3886,1.3869
2013-11-11,1.3909,1.3888,1.3871
2013-11-12,1.3921,1.3900,1.3883
2013-11-13,1.3873,1.3852,1.3835
2013-11-14,1.3936,1.3915,1.3898
2013-11-15,1.3990,1.3969,1.3952
2013-11-18,1.3966,1.3945,1.3928
2013-11-19,1.3902,1.3881,1.3864
2013-11-20,1.3845,1.3824,1.3807
2013-11-21,1.3890,1.3869,1.3852
2013-11-22,1.3991,1.3970,1.3953
2013-11-25,1.4014,1.3993,1.3976
2013-11-26,1.4031,1.4009,1.3992
2013-11-27,1.4037,1.4015,1.3998
2013-11-29,1.4011,1.3990,1.3973
2013-12-02,1.3946,1.3925,1.3908
2013-12-03,1.3889,1.3868,1.3851
2013-12-04,1.3940,1.3919,1.3900
2013-12-05,1.3845,1.3824,1.3806
2013-12-06,1.3837,1.3816,1.3798
2013-12-09,1.3833,1.3812,1.3794
2013-12-10,1.3800,1.3779,1.3761
2013-12-11,1.3753,1.3732,1.3714
2013-12-12,1.3745,1.3724,1.3706
2013-12-13,1.3768,1.3747,1.3729
2013-12-16,1.3789,1.3768,1.3750
2013-12-17,1.3824,1.3803,1.3785
2013-12-18,1.3884,1.3863,1.3844
2013-12-19,1.3992,1.3971,1.3952
2013-12-20,1.4044,1.4022,1.4003
2013-12-23,1.4098,1.4076,1.4057
2013-12-24,1.4140,1.4118,1.4099
2013-12-27,1.4182,1.4160,1.4141
2013-12-30,1.4219,1.4197,1.4178
2013-12-31,1.4205,1.4183,1.4164
2014-01-02,1.3995,1.3974,1.3955
2014-01-03,1.3955,1.3934,1.3915
2014-01-06,1.3934,1.3913,1.3894
2014-01-07,1.3979,1.3958,1.3939
2014-01-08,1.3975,1.3954,1.3935
2014-01-09,1.3992,1.3971,1.3952
2014-01-10,1.3983,1.3962,1.3943
2014-01-13,1.3907,1.3886,1.3867
2014-01-14,1.3884,1.3863,1.3844
2014-01-15,1.3974,1.3953,1.3934
2014-01-16,1.4098,1.4076,1.4057
2014-01-17,1.4104,1.4082,1.4063
2014-01-21,1.4129,1.4107,1.4088
2014-01-22,1.4093,1.4071,1.4052
2014-01-23,1.4050,1.4028,1.4009
2014-01-24,1.3977,1.3956,1.3937
2014-01-28,1.3869,1.3848,1.3829
2014-01-29,1.3906,1.3885,1.3866
2014-01-30,1.3891,1.3870,1.3851
2014-01-31,1.3895,1.3874,1.3855
2014-02-03,1.3775,1.3754,1.3736
2014-02-04,1.3652,1.3631,1.3613
2014-02-05,1.3621,1.3600,1.3582
2014-02-06,1.3702,1.3681,1.3663
2014-02-07,1.3796,1.3775,1.3757
2014-02-10,1.3861,1.3840,1.3822
2014-02-11,1.3889,1.3868,1.3849
2014-02-12,1.3952,1.3931,1.3912
2014-02-13,1.3999,1.3978,1.3959
2014-02-14,1.4051,1.4029,1.4010
2014-02-18,1.4117,1.4095,1.4076
2014-02-19,1.4119,1.4097,1.4078
2014-02-20,1.4146,1.4124,1.4105
2014-02-21,1.4199,1.4177,1.4158
2014-02-24,1.4206,1.4184,1.4165
2014-02-25,1.4211,1.4189,1.4170
2014-02-26,1.4238,1.4216,1.4197
2014-02-27,1.4243,1.4221,1.4202
2014-02-28,1.4264,1.4242,1.4223
2014-03-03,1.4220,1.4198,1.4179
2014-03-04,1.4288,1.4266,1.4247
2014-03-05,1.4310,1.4288,1.4269
2014-03-06,1.4276,1.4254,1.4235
2014-03-07,1.4268,1.4246,1.4227
2014-03-10,1.4227,1.4205,1.4186
2014-03-11,1.4226,1.4204,1.4185
2014-03-12,1.4206,1.4184,1.4165
2014-03-13,1.4156,1.4134,1.4115
2014-03-14,1.4075,1.4053,1.4034
2014-03-17,1.4073,1.4051,1.4032
2014-03-18,1.4115,1.4093,1.4074
2014-03-19,1.4107,1.4085,1.4066
2014-03-20,1.4064,1.4042,1.4023
2014-03-21,1.4078,1.4056,1.4037
2014-03-24,1.4058,1.4036,1.4017
2014-03-25,1.4065,1.4043,1.4024
2014-03-26,1.4052,1.4030,1.4011
2014-03-27,1.4024,1.4002,1.3983
2014-03-28,1.4077,1.4055,1.4036
2014-03-31,1.4128,1.4106,1.4087
2014-04-01,1.4158,1.4136,1.4117
2014-04-02,1.4179,1.4157,1.4138
2014-04-03,1.4182,1.4160,1.4141
2014-04-04,1.4151,1.4129,1.4110
2014-04-07,1.4126,1.4104,1.4085
2014-04-08,1.4109,1.4087,1.4068
2014-04-09,1.4179,1.4157,1.4138
2014-04-10,1.4128,1.4106,1.4087
2014-04-11,1.4042,1.4020,1.4001
2014-04-14,1.3991,1.3970,1.3951
2014-04-15,1.4051,1.4029,1.4010
2014-04-16,1.4121,1.4099,1.4080
2014-04-17,1.4178,1.4156,1.4137
2014-04-22,1.4220,1.4198,1.4179
2014-04-23,1.4285,1.4263,1.4244
2014-04-24,1.4317,1.4295,1.4276
2014-04-28,1.4300,1.4278,1.4259
2014-04-29,1.4283,1.4261,1.4242
2014-04-30,1.4306,1.4284,1.4265
2014-05-01,1.4280,1.4258,1.4239
2014-05-02,1.4296,1.4274,1.4255
2014-05-05,1.4298,1.4276,1.4257
2014-05-06,1.4261,1.4239,1.4220
2014-05-07,1.4243,1.4221,1.4202
2014-05-08,1.4275,1.4253,1.4234
2014-05-09,1.4274,1.4252,1.4233
2014-05-12,1.4293,1.4271,1.4252
2014-05-13,1.4338,1.4316,1.4297
2014-05-14,1.4361,1.4339,1.4320
2014-05-15,1.4356,1.4334,1.4315
2014-05-16,1.4333,1.4311,1.4292
2014-05-19,1.4290,1.4268,1.4249
2014-05-20,1.4311,1.4289,1.4270
2014-05-21,1.4362,1.4340,1.4321
2014-05-22,1.4415,1.4393,1.4374
2014-05-23,1.4446,1.4424,1.4405
2014-05-27,1.4495,1.4473,1.4454
2014-05-28,1.4524,1.4502,1.4483
2014-05-29,1.4506,1.4484,1.4465
2014-05-30,1.4471,1.4449,1.4430
2014-06-02,1.4525,1.4503,1.4484
2014-06-03,1.4487,1.4465,1.4446
2014-06-04,1.4454,1.4432,1.4413
2014-06-05,1.4461,1.4439,1.4420
2014-06-06,1.4506,1.4484,1.4465
2014-06-10,1.4492,1.4470,1.4451
2014-06-11,1.4452,1.4430,1.4411
2014-06-12,1.4406,1.4384,1.4365
2014-06-13,1.4400,1.4378,1.4359
2014-06-16,1.4402,1.4380,1.4361
2014-06-17,1.4438,1.4416,1.4397
2014-06-18,1.4442,1.4420,1.4401
2014-06-19,1.4515,1.4493,1.4474
2014-06-20,1.4487,1.4465,1.4446
2014-06-23,1.4520,1.4498,1.4479
2014-06-24,1.4485,1.4463,1.4444
2014-06-25,1.4467,1.4445,1.4426
2014-06-26,1.4538,1.4516,1.4497
2014-06-27,1.4530,1.4508,1.4489
2014-06-30,1.4484,1.4462,1.4443
2014-07-01,1.4282,1.4260,1.4241
2014-07-02,1.4375,1.4353,1.4334
2014-07-03,1.4460,1.4438,1.4419
2014-07-07,1.4457,1.4435,1.4416
2014-07-08,1.4411,1.4389,1.4370
2014-07-09,1.4374,1.4352,1.4333
2014-07-10,1.4380,1.4358,1.4339
2014-07-11,1.4405,1.4383,1.4364
2014-07-14,1.4449,1.4427,1.4408
2014-07-15,1.4452,1.4430,1.4411
2014-07-16,1.4491,1.4469,1.4450
2014-07-17,1.4451,1.4429,1.4410
2014-07-18,1.4481,1.4459,1.4440
2014-07-21,1.4484,1.4462,1.4443
2014-07-22,1.4511,1.4489,1.4470
2014-07-23,1.4528,1.4506,1.4487
2014-07-24,1.4545,1.4523,1.4504
2014-07-25,1.4523,1.4501,1.4482
2014-07-28,1.4525,1.4503,1.4484
2014-07-29,1.4536,1.4514,1.4495
2014-07-30,1.4583,1.4561,1.4542
2014-07-31,1.4523,1.4501,1.4482
2014-08-01,1.4418,1.4396,1.4377
2014-08-04,1.4424,1.4402,1.4383
2014-08-05,1.4380,1.4358,1.4339
2014-08-06,1.4349,1.4327,1.4308
2014-08-07,1.4361,1.4339,1.4320
2014-08-08,1.4323,1.4301,1.4282
2014-08-11,1.4383,1.4361,1.4342
2014-08-12,1.4435,1.4413,1.4394
2014-08-13,1.4445,1.4423,1.4404
2014-08-14,1.4498,1.4476,1.4457
2014-08-15,1.4528,1.4506,1.4487
2014-08-18,1.4573,1.4551,1.4532
2014-08-19,1.4645,1.4623,1.4603
2014-08-20,1.4657,1.4635,1.4615
2014-08-21,1.4678,1.4656,1.4636
2014-08-22,1.4673,1.4651,1.4631
2014-08-25,1.4693,1.4670,1.4650
2014-08-26,1.4701,1.4678,1.4658
2014-08-27,1.4732,1.4709,1.4689
2014-08-28,1.4679,1.4657,1.4637
2014-08-29,1.4704,1.4681,1.4661
2014-09-02,1.4764,1.4741,1.4721
2014-09-03,1.4755,1.4732,1.4712
2014-09-04,1.4705,1.4682,1.4662
2014-09-05,1.4679,1.4657,1.4637
2014-09-08,1.4676,1.4654,1.4634
2014-09-09,1.4709,1.4686,1.4666
2014-09-10,1.4699,1.4676,1.4656
2014-09-11,1.4696,1.4673,1.4653
2014-09-12,1.4677,1.4655,1.4635
2014-09-15,1.4612,1.4590,1.4571
2014-09-16,1.4603,1.4581,1.4562
2014-09-17,1.4572,1.4550,1.4531
2014-09-18,1.4620,1.4598,1.4579
2014-09-19,1.4652,1.4630,1.4610
2014-09-22,1.4600,1.4578,1.4559
2014-09-23,1.4627,1.4605,1.4586
2014-09-24,1.4593,1.4571,1.4552
2014-09-25,1.4581,1.4559,1.4540
2014-09-26,1.4566,1.4544,1.4525
2014-09-29,1.4542,1.4520,1.4501
2014-09-30,1.4531,1.4509,1.4490
2014-10-01,1.4552,1.4530,1.4511
2014-10-02,1.4451,1.4429,1.4410
2014-10-03,1.4547,1.4525,1.4506
2014-10-06,1.4512,1.4490,1.4471
2014-10-07,1.4416,1.4394,1.4375
2014-10-08,1.4448,1.4426,1.4407
2014-10-09,1.4419,1.4397,1.4378
2014-10-10,1.4303,1.4281,1.4262
2014-10-13,1.4226,1.4204,1.4185
2014-10-14,1.4293,1.4271,1.4252
2014-10-15,1.4255,1.4233,1.4214
2014-10-16,1.4267,1.4245,1.4226
2014-10-17,1.4333,1.4311,1.4292
2014-10-20,1.4397,1.4375,1.4356
2014-10-21,1.4469,1.4447,1.4428
2014-10-22,1.4514,1.4492,1.4473
2014-10-23,1.4567,1.4545,1.4526
2014-10-24,1.4591,1.4569,1.4550
2014-10-27,1.4635,1.4613,1.4594
2014-10-28,1.4662,1.4640,1.4620
2014-10-29,1.4631,1.4609,1.4590
2014-10-30,1.4712,1.4689,1.4669
2014-10-31,1.4843,1.4820,1.4800
2014-11-03,1.4856,1.4833,1.4813
2014-11-04,1.4853,1.4830,1.4810
2014-11-05,1.4940,1.4917,1.4897
2014-11-06,1.4923,1.4900,1.4880
2014-11-07,1.4958,1.4935,1.4915
2014-11-10,1.4967,1.4944,1.4924
2014-11-11,1.4954,1.4931,1.4911
2014-11-12,1.4861,1.4838,1.4818
2014-11-13,1.4843,1.4820,1.4800
2014-11-14,1.4860,1.4837,1.4817
2014-11-17,1.4827,1.4804,1.4784
2014-11-18,1.4841,1.4818,1.4798
2014-11-19,1.4858,1.4835,1.4815
2014-11-20,1.4826,1.4803,1.4783
2014-11-21,1.4826,1.4803,1.4783
2014-11-24,1.4932,1.4909,1.4889
2014-11-25,1.4968,1.4945,1.4925
2014-11-26,1.5053,1.5030,1.5010
2014-11-28,1.4978,1.4955,1.4935
2014-12-01,1.4881,1.4858,1.4838
2014-12-02,1.4979,1.4956,1.4936
2014-12-03,1.5051,1.5028,1.5008
2014-12-04,1.5099,1.5076,1.5056
2014-12-05,1.5113,1.5090,1.5070
2014-12-08,1.5120,1.5097,1.5077
2014-12-09,1.5011,1.4988,1.4968
2014-12-10,1.4967,1.4944,1.4924
2014-12-11,1.4977,1.4954,1.4934
2014-12-12,1.4910,1.4887,1.4867
2014-12-15,1.4832,1.4809,1.4789
2014-12-16,1.4805,1.4782,1.4762
2014-12-17,1.4909,1.4886,1.4866
2014-12-18,1.5043,1.5020,1.5000
2014-12-19,1.5199,1.5176,1.5156
2014-12-22,1.5341,1.5318,1.5298
2014-12-23,1.5304,1.5281,1.5261
2014-12-24,1.5321,1.5298,1.5278
2014-12-29,1.5417,1.5393,1.5372
2014-12-30,1.5310,1.5287,1.5267
2014-12-31,1.5271,1.5248,1.5228
2015-01-02,1.5177,1.5154,1.5134
2015-01-05,1.5132,1.5109,1.5089
