Date,Purchase,NAV,Withdrawal
2013-05-21,0.7572,0.7560,0.7548
2013-05-22,0.7411,0.7399,0.7387
2013-05-23,0.7268,0.7257,0.7246
2013-05-24,0.7179,0.7168,0.7157
2013-05-27,0.7197,0.7186,0.7175
2013-05-28,0.7184,0.7173,0.7162
2013-05-29,0.7170,0.7159,0.7148
2013-05-30,0.6993,0.6982,0.6971
2013-05-31,0.7048,0.7037,0.7026
2013-06-03,0.6915,0.6904,0.6893
2013-06-04,0.6936,0.6925,0.6914
2013-06-05,0.6844,0.6833,0.6822
2013-06-06,0.6843,0.6832,0.6821
2013-06-07,0.6843,0.6832,0.6821
2013-06-11,0.6808,0.6797,0.6786
2013-06-12,0.6781,0.6770,0.6759
2013-06-13,0.6709,0.6698,0.6687
2013-06-14,0.6747,0.6736,0.6725
2013-06-17,0.6782,0.6771,0.6760
2013-06-18,0.6897,0.6886,0.6875
2013-06-19,0.6993,0.6982,0.6971
2013-06-20,0.6821,0.6810,0.6799
2013-06-21,0.6731,0.6720,0.6709
2013-06-24,0.6747,0.6736,0.6725
2013-06-25,0.6684,0.6673,0.6662
2013-06-26,0.6786,0.6775,0.6764
2013-06-27,0.6909,0.6898,0.6887
2013-06-28,0.6977,0.6966,0.6955
2013-07-01,0.6758,0.6747,0.6736
2013-07-02,0.6965,0.6954,0.6943
2013-07-03,0.6825,0.6814,0.6803
2013-07-04,0.6867,0.6856,0.6845
2013-07-05,0.6990,0.6979,0.6968
2013-07-08,0.6872,0.6861,0.6850
2013-07-09,0.6995,0.6984,0.6973
2013-07-10,0.6922,0.6911,0.6900
2013-07-11,0.6889,0.6878,0.6867
2013-07-12,0.6866,0.6855,0.6844
2013-07-15,0.6876,0.6865,0.6854
2013-07-16,0.6883,0.6872,0.6861
2013-07-17,0.6825,0.6814,0.6803
2013-07-18,0.6869,0.6858,0.6847
2013-07-19,0.6879,0.6868,0.6857
2013-07-22,0.6858,0.6847,0.6836
2013-07-23,0.6836,0.6825,0.6814
2013-07-24,0.6888,0.6877,0.6866
2013-07-25,0.6990,0.6979,0.6968
2013-07-26,0.6993,0.6982,0.6971
2013-07-29,0.7003,0.6992,0.6981
2013-07-30,0.6934,0.6923,0.6912
2013-07-31,0.6839,0.6828,0.6817
2013-08-01,0.6832,0.6821,0.6810
2013-08-02,0.6800,0.6789,0.6778
2013-08-05,0.6748,0.6737,0.6726
2013-08-06,0.6873,0.6862,0.6851
2013-08-07,0.6799,0.6788,0.6777
2013-08-08,0.6906,0.6895,0.6884
2013-08-09,0.6934,0.6923,0.6912
2013-08-12,0.6929,0.6918,0.6907
2013-08-13,0.6919,0.6908,0.6897
2013-08-14,0.6855,0.6844,0.6833
2013-08-15,0.6873,0.6862,0.6851
2013-08-16,0.6826,0.6815,0.6804
2013-08-19,0.6780,0.6769,0.6758
2013-08-20,0.6804,0.6793,0.6782
2013-08-21,0.6862,0.6851,0.6840
2013-08-22,0.6815,0.6804,0.6793
2013-08-23,0.6811,0.6800,0.6789
2013-08-26,0.6851,0.6840,0.6829
2013-08-27,0.6858,0.6847,0.6836
2013-08-28,0.6843,0.6832,0.6821
2013-08-29,0.6827,0.6816,0.6805
2013-08-30,0.6829,0.6818,0.6807
2013-09-02,0.6867,0.6856,0.6845
2013-09-03,0.6897,0.6886,0.6875
2013-09-04,0.6823,0.6812,0.6801
2013-09-05,0.6748,0.6737,0.6726
2013-09-06,0.6754,0.6743,0.6732
2013-09-09,0.6794,0.6783,0.6772
2013-09-10,0.6789,0.6778,0.6767
2013-09-11,0.6815,0.6804,0.6793
2013-09-12,0.6799,0.6788,0.6777
2013-09-13,0.6837,0.6826,0.6815
2013-09-16,0.6854,0.6843,0.6832
2013-09-17,0.6856,0.6845,0.6834
2013-09-18,0.6878,0.6867,0.6856
2013-09-19,0.6986,0.6975,0.6964
2013-09-20,0.6932,0.6921,0.6910
2013-09-23,0.6925,0.6914,0.6903
2013-09-24,0.6912,0.6901,0.6890
2013-09-25,0.6919,0.6908,0.6897
2013-09-26,0.6887,0.6876,0.6865
2013-09-27,0.6926,0.6915,0.6904
2013-09-30,0.6888,0.6877,0.6866
2013-10-01,0.6912,0.6901,0.6890
2013-10-02,0.6974,0.6963,0.6952
2013-10-03,0.6988,0.6977,0.6966
2013-10-04,0.6960,0.6949,0.6938
2013-10-07,0.6950,0.6939,0.6928
2013-10-08,0.6904,0.6893,0.6882
2013-10-09,0.6895,0.6884,0.6873
2013-10-10,0.6894,0.6883,0.6872
2013-10-11,0.6986,0.6975,0.6964
2013-10-14,0.6979,0.6968,0.6957
2013-10-15,0.7019,0.7008,0.6997
2013-10-16,0.7009,0.6998,0.6987
2013-10-17,0.7015,0.7004,0.6993
2013-10-18,0.7076,0.7065,0.7054
2013-10-21,0.7067,0.7056,0.7045
2013-10-22,0.7081,0.7070,0.7059
2013-10-23,0.7061,0.7050,0.7039
2013-10-24,0.7061,0.7050,0.7039
2013-10-25,0.7037,0.7026,0.7015
2013-10-28,0.7088,0.7077,0.7066
2013-10-29,0.7062,0.7051,0.7040
2013-10-30,0.7033,0.7022,0.7011
2013-10-31,0.7065,0.7054,0.7043
2013-11-01,0.7056,0.7045,0.7034
2013-11-04,0.7047,0.7036,0.7025
2013-11-05,0.7080,0.7069,0.7058
2013-11-06,0.7017,0.7006,0.6995
2013-11-07,0.7043,0.7032,0.7021
2013-11-08,0.7061,0.7050,0.7039
2013-11-11,0.7075,0.7064,0.7053
2013-11-12,0.7107,0.7096,0.7085
2013-11-13,0.7033,0.7022,0.7011
2013-11-14,0.7046,0.7035,0.7024
2013-11-15,0.7088,0.7077,0.7066
2013-11-18,0.7032,0.7021,0.7010
2013-11-19,0.6954,0.6943,0.6932
2013-11-20,0.6875,0.6864,0.6853
2013-11-21,0.6814,0.6803,0.6792
2013-11-22,0.6904,0.6893,0.6882
2013-11-25,0.6935,0.6924,0.6913
2013-11-26,0.6922,0.6911,0.6900
2013-11-27,0.6903,0.6892,0.6881
2013-11-28,0.6856,0.6845,0.6834
2013-11-29,0.6868,0.6857,0.6846
2013-12-02,0.6731,0.6720,0.6709
2013-12-03,0.6755,0.6744,0.6733
2013-12-04,0.6802,0.6791,0.6780
2013-12-05,0.6706,0.6695,0.6684
2013-12-06,0.6646,0.6636,0.6626
2013-12-09,0.6631,0.6621,0.6611
2013-12-10,0.6621,0.6611,0.6601
2013-12-11,0.6558,0.6548,0.6538
2013-12-12,0.6510,0.6500,0.6490
2013-12-13,0.6565,0.6555,0.6545
2013-12-16,0.6534,0.6524,0.6514
2013-12-17,0.6495,0.6485,0.6475
2013-12-18,0.6562,0.6552,0.6542
2013-12-19,0.6674,0.6664,0.6654
2013-12-20,0.6745,0.6734,0.6723
2013-12-23,0.6857,0.6846,0.6835
2013-12-24,0.6847,0.6836,0.6825
2013-12-27,0.6779,0.6768,0.6757
2013-12-30,0.6831,0.6820,0.6809
2013-12-31,0.6778,0.6767,0.6756
2014-01-02,0.6651,0.6641,0.6631
2014-01-03,0.6659,0.6649,0.6639
2014-01-06,0.6653,0.6643,0.6633
2014-01-07,0.6718,0.6707,0.6696
2014-01-08,0.6720,0.6709,0.6698
2014-01-09,0.6742,0.6731,0.6720
2014-01-10,0.6740,0.6729,0.6718
2014-01-13,0.6738,0.6727,0.6716
2014-01-14,0.6648,0.6638,0.6628
2014-01-15,0.6726,0.6715,0.6704
2014-01-16,0.6797,0.6786,0.6775
2014-01-17,0.6758,0.6747,0.6736
2014-01-20,0.6738,0.6727,0.6716
2014-01-21,0.6809,0.6798,0.6787
2014-01-22,0.6799,0.6788,0.6777
2014-01-23,0.6678,0.6667,0.6656
2014-01-24,0.6652,0.6642,0.6632
2014-01-28,0.6571,0.6561,0.6551
2014-01-29,0.6635,0.6625,0.6615
2014-01-30,0.6627,0.6617,0.6607
2014-01-31,0.6626,0.6616,0.6606
2014-02-03,0.6646,0.6636,0.6626
2014-02-04,0.6631,0.6621,0.6611
2014-02-05,0.6611,0.6601,0.6591
2014-02-06,0.6619,0.6609,0.6599
2014-02-07,0.6669,0.6659,0.6649
2014-02-10,0.6671,0.6661,0.6651
2014-02-11,0.6674,0.6664,0.6654
2014-02-12,0.6815,0.6804,0.6793
2014-02-13,0.6823,0.6812,0.6801
2014-02-14,0.6866,0.6855,0.6844
2014-02-17,0.6877,0.6866,0.6855
2014-02-18,0.6890,0.6879,0.6868
2014-02-19,0.6914,0.6903,0.6892
2014-02-20,0.6930,0.6919,0.6908
2014-02-21,0.6984,0.6973,0.6962
2014-02-24,0.6965,0.6954,0.6943
2014-02-25,0.7012,0.7001,0.6990
2014-02-26,0.6940,0.6929,0.6918
2014-02-27,0.6895,0.6884,0.6873
2014-02-28,0.6905,0.6894,0.6883
2014-03-03,0.6945,0.6934,0.6923
2014-03-04,0.6962,0.6951,0.6940
2014-03-05,0.6951,0.6940,0.6929
2014-03-06,0.6934,0.6923,0.6912
2014-03-07,0.6938,0.6927,0.6916
2014-03-10,0.6845,0.6834,0.6823
2014-03-11,0.6904,0.6893,0.6882
2014-03-12,0.6872,0.6861,0.6850
2014-03-13,0.6886,0.6875,0.6864
2014-03-14,0.6807,0.6796,0.6785
2014-03-17,0.6781,0.6770,0.6759
2014-03-18,0.6841,0.6830,0.6819
2014-03-19,0.6808,0.6797,0.6786
2014-03-20,0.6795,0.6784,0.6773
2014-03-21,0.6809,0.6798,0.6787
2014-03-24,0.6855,0.6844,0.6833
2014-03-25,0.6786,0.6775,0.6764
2014-03-26,0.6753,0.6742,0.6731
2014-03-27,0.6725,0.6714,0.6703
2014-03-28,0.6760,0.6749,0.6738
2014-03-31,0.6793,0.6782,0.6771
2014-04-01,0.6792,0.6781,0.6770
2014-04-02,0.6792,0.6781,0.6770
2014-04-03,0.6800,0.6789,0.6778
2014-04-04,0.6822,0.6811,0.6800
2014-04-07,0.6847,0.6836,0.6825
2014-04-08,0.6879,0.6868,0.6857
2014-04-09,0.6950,0.6939,0.6928
2014-04-10,0.7021,0.7010,0.6999
2014-04-11,0.6967,0.6956,0.6945
2014-04-14,0.6893,0.6882,0.6871
2014-04-15,0.6933,0.6922,0.6911
2014-04-16,0.6957,0.6946,0.6935
2014-04-17,0.7023,0.7012,0.7001
2014-04-22,0.7045,0.7034,0.7023
2014-04-23,0.7068,0.7057,0.7046
2014-04-24,0.7126,0.7115,0.7104
2014-04-28,0.7153,0.7142,0.7131
2014-04-29,0.7140,0.7129,0.7118
2014-04-30,0.7168,0.7157,0.7146
2014-05-01,0.7123,0.7112,0.7101
2014-05-02,0.7095,0.7084,0.7073
2014-05-05,0.7084,0.7073,0.7062
2014-05-06,0.7078,0.7067,0.7056
2014-05-07,0.7078,0.7067,0.7056
2014-05-08,0.7146,0.7135,0.7124
2014-05-09,0.7156,0.7145,0.7134
2014-05-12,0.7138,0.7127,0.7116
2014-05-13,0.7101,0.7090,0.7079
2014-05-14,0.7156,0.7145,0.7134
2014-05-15,0.7169,0.7158,0.7147
2014-05-16,0.7171,0.7160,0.7149
2014-05-19,0.7128,0.7117,0.7106
2014-05-20,0.7119,0.7108,0.7097
2014-05-21,0.7126,0.7115,0.7104
2014-05-22,0.7161,0.7150,0.7139
2014-05-23,0.7196,0.7185,0.7174
2014-05-26,0.7233,0.7222,0.7211
2014-05-27,0.7246,0.7235,0.7224
2014-05-28,0.7199,0.7188,0.7177
2014-05-30,0.7166,0.7155,0.7144
2014-06-02,0.7227,0.7216,0.7205
2014-06-03,0.7196,0.7185,0.7174
2014-06-04,0.7255,0.7244,0.7233
2014-06-05,0.7227,0.7216,0.7205
2014-06-06,0.7252,0.7241,0.7230
2014-06-10,0.7244,0.7233,0.7222
2014-06-11,0.7261,0.7250,0.7239
2014-06-12,0.7254,0.7243,0.7232
2014-06-13,0.7203,0.7192,0.7181
2014-06-16,0.7179,0.7168,0.7157
2014-06-17,0.7278,0.7267,0.7256
2014-06-18,0.7245,0.7234,0.7223
2014-06-19,0.7271,0.7260,0.7249
2014-06-20,0.7281,0.7270,0.7259
2014-06-23,0.7328,0.7317,0.7306
2014-06-24,0.7316,0.7305,0.7294
2014-06-25,0.7328,0.7317,0.7306
2014-06-26,0.7496,0.7484,0.7472
2014-06-27,0.7500,0.7488,0.7476
2014-06-30,0.7400,0.7388,0.7376
2014-07-01,0.7175,0.7164,0.7153
2014-07-02,0.7232,0.7221,0.7210
2014-07-03,0.7235,0.7224,0.7213
2014-07-04,0.7215,0.7204,0.7193
2014-07-07,0.7278,0.7267,0.7256
2014-07-08,0.7287,0.7276,0.7265
2014-07-09,0.7261,0.7250,0.7239
2014-07-10,0.7352,0.7340,0.7328
2014-07-11,0.7347,0.7335,0.7323
2014-07-14,0.7401,0.7389,0.7377
2014-07-15,0.7414,0.7402,0.7390
2014-07-16,0.7468,0.7456,0.7444
2014-07-17,0.7439,0.7427,0.7415
2014-07-18,0.7427,0.7415,0.7403
2014-07-21,0.7460,0.7448,0.7436
2014-07-22,0.7460,0.7448,0.7436
2014-07-23,0.7527,0.7515,0.7503
2014-07-24,0.7520,0.7508,0.7496
2014-07-25,0.7494,0.7482,0.7470
2014-07-28,0.7495,0.7483,0.7471
2014-07-29,0.7506,0.7494,0.7482
2014-07-30,0.7574,0.7562,0.7550
2014-07-31,0.7547,0.7535,0.7523
2014-08-01,0.7417,0.7405,0.7393
2014-08-04,0.7442,0.7430,0.7418
2014-08-05,0.7423,0.7411,0.7399
2014-08-06,0.7395,0.7383,0.7371
2014-08-07,0.7390,0.7378,0.7366
2014-08-08,0.7289,0.7278,0.7267
2014-08-11,0.7372,0.7360,0.7348
2014-08-12,0.7455,0.7443,0.7431
2014-08-13,0.7494,0.7482,0.7470
2014-08-14,0.7529,0.7517,0.7505
2014-08-15,0.7596,0.7584,0.7572
2014-08-18,0.7625,0.7613,0.7601
2014-08-19,0.7691,0.7679,0.7667
2014-08-20,0.7700,0.7688,0.7676
2014-08-21,0.7759,0.7747,0.7735
2014-08-22,0.7762,0.7750,0.7738
2014-08-25,0.7757,0.7745,0.7733
2014-08-26,0.7675,0.7663,0.7651
2014-08-27,0.7714,0.7702,0.7690
2014-08-28,0.7651,0.7639,0.7627
2014-08-29,0.7669,0.7657,0.7645
2014-09-01,0.7732,0.7720,0.7708
2014-09-02,0.7761,0.7749,0.7737
2014-09-03,0.7802,0.7790,0.7778
2014-09-04,0.7733,0.7721,0.7709
2014-09-05,0.7678,0.7666,0.7654
2014-09-08,0.7610,0.7598,0.7586
2014-09-09,0.7710,0.7698,0.7686
2014-09-10,0.7574,0.7562,0.7550
2014-09-11,0.7520,0.7508,0.7496
2014-09-12,0.7523,0.7511,0.7499
2014-09-15,0.7347,0.7335,0.7323
2014-09-16,0.7312,0.7301,0.7290
2014-09-17,0.7261,0.7250,0.7239
2014-09-18,0.7346,0.7334,0.7322
2014-09-19,0.7320,0.7309,0.7298
2014-09-22,0.7343,0.7332,0.7321
2014-09-23,0.7327,0.7316,0.7305
2014-09-24,0.7282,0.7271,0.7260
2014-09-25,0.7328,0.7317,0.7306
2014-09-26,0.7261,0.7250,0.7239
2014-09-29,0.7288,0.7277,0.7266
2014-09-30,0.7269,0.7258,0.7247
2014-10-01,0.7389,0.7377,0.7365
2014-10-02,0.7306,0.7295,0.7284
2014-10-03,0.7308,0.7297,0.7286
2014-10-06,0.7295,0.7284,0.7273
2014-10-07,0.7313,0.7302,0.7291
2014-10-08,0.7288,0.7277,0.7266
2014-10-09,0.7424,0.7412,0.7400
2014-10-10,0.7303,0.7292,0.7281
2014-10-13,0.7248,0.7237,0.7226
2014-10-14,0.7253,0.7242,0.7231
2014-10-15,0.7283,0.7272,0.7261
2014-10-16,0.7339,0.7328,0.7317
2014-10-17,0.7310,0.7299,0.7288
2014-10-20,0.7323,0.7312,0.7301
2014-10-21,0.7376,0.7364,0.7352
2014-10-22,0.7445,0.7433,0.7421
2014-10-23,0.7479,0.7467,0.7455
2014-10-24,0.7486,0.7474,0.7462
2014-10-27,0.7603,0.7591,0.7579
2014-10-28,0.7587,0.7575,0.7563
2014-10-29,0.7572,0.7560,0.7548
2014-10-30,0.7632,0.7620,0.7608
2014-10-31,0.7739,0.7727,0.7715
2014-11-03,0.7775,0.7763,0.7751
2014-11-04,0.7798,0.7786,0.7774
2014-11-05,0.7819,0.7807,0.7795
2014-11-06,0.7766,0.7754,0.7742
2014-11-07,0.7784,0.7772,0.7760
2014-11-10,0.7822,0.7810,0.7798
2014-11-11,0.7855,0.7843,0.7831
2014-11-12,0.7808,0.7796,0.7784
2014-11-13,0.7770,0.7758,0.7746
2014-11-14,0.7778,0.7766,0.7754
2014-11-17,0.7702,0.7690,0.7678
2014-11-18,0.7687,0.7675,0.7663
2014-11-19,0.7658,0.7646,0.7634
2014-11-20,0.7612,0.7600,0.7588
2014-11-21,0.7593,0.7581,0.7569
2014-11-24,0.7627,0.7615,0.7603
2014-11-25,0.7586,0.7574,0.7562
2014-11-26,0.7700,0.7688,0.7676
2014-11-27,0.7734,0.7722,0.7710
2014-11-28,0.7733,0.7721,0.7709
2014-12-01,0.7745,0.7733,0.7721
2014-12-02,0.7910,0.7898,0.7886
2014-12-03,0.7956,0.7944,0.7932
2014-12-04,0.7965,0.7953,0.7941
2014-12-05,0.7907,0.7895,0.7883
2014-12-08,0.7899,0.7887,0.7875
2014-12-09,0.7806,0.7794,0.7782
2014-12-10,0.7871,0.7859,0.7847
2014-12-11,0.7884,0.7872,0.7860
2014-12-12,0.7982,0.7970,0.7958
2014-12-15,0.7874,0.7862,0.7850
2014-12-16,0.7963,0.7951,0.7939
2014-12-17,0.7982,0.7970,0.7958
2014-12-18,0.7902,0.7890,0.7878
2014-12-19,0.8061,0.8048,0.8035
2014-12-22,0.8235,0.8222,0.8209
2014-12-23,0.8133,0.8120,0.8107
2014-12-24,0.8206,0.8193,0.8180
2014-12-29,0.8368,0.8355,0.8342
2014-12-30,0.8248,0.8235,0.8222
2014-12-31,0.8077,0.8064,0.8051
2015-01-02,0.8056,0.8043,0.8030
2015-01-05,0.8125,0.8112,0.8099
