Date,Purchase,NAV,Withdrawal
2013-05-30,1.0048,1.0048,1.0048
2013-05-31,1.0050,1.0050,1.0050
2013-06-03,1.0051,1.0051,1.0051
2013-06-04,1.0051,1.0051,1.0051
2013-06-05,1.0052,1.0052,1.0052
2013-06-06,1.0056,1.0056,1.0056
2013-06-07,1.0058,1.0058,1.0058
2013-06-11,1.0058,1.0058,1.0058
2013-06-12,1.0056,1.0056,1.0056
2013-06-13,1.0056,1.0056,1.0056
2013-06-14,1.0057,1.0057,1.0057
2013-06-17,1.0059,1.0059,1.0059
2013-06-18,1.0060,1.0060,1.0060
2013-06-19,1.0060,1.0060,1.0060
2013-06-20,1.0058,1.0058,1.0058
2013-06-21,1.0057,1.0057,1.0057
2013-06-24,1.0053,1.0053,1.0053
2013-06-25,1.0058,1.0058,1.0058
2013-06-26,1.0058,1.0058,1.0058
2013-06-27,1.0060,1.0060,1.0060
2013-06-28,1.0063,1.0063,1.0063
2013-07-01,0.9990,0.9990,0.9990
2013-07-02,0.9991,0.9991,0.9991
2013-07-03,0.9993,0.9993,0.9993
2013-07-04,0.9992,0.9992,0.9992
2013-07-05,0.9991,0.9991,0.9991
2013-07-08,0.9993,0.9993,0.9993
2013-07-09,0.9996,0.9996,0.9996
2013-07-10,0.9997,0.9997,0.9997
2013-07-11,1.0000,1.0000,1.0000
2013-07-12,1.0002,1.0002,1.0002
2013-07-15,1.0005,1.0005,1.0005
2013-07-16,1.0003,1.0003,1.0003
2013-07-17,1.0001,1.0001,1.0001
2013-07-18,1.0004,1.0004,1.0004
2013-07-19,1.0005,1.0005,1.0005
2013-07-22,1.0009,1.0009,1.0009
2013-07-23,1.0010,1.0010,1.0010
2013-07-24,1.0009,1.0009,1.0009
2013-07-25,1.0009,1.0009,1.0009
2013-07-26,1.0010,1.0010,1.0010
2013-07-29,1.0015,1.0015,1.0015
2013-07-30,1.0019,1.0019,1.0019
2013-07-31,1.0020,1.0020,1.0020
2013-08-01,1.0022,1.0022,1.0022
2013-08-02,1.0020,1.0020,1.0020
2013-08-05,1.0029,1.0029,1.0029
2013-08-06,1.0025,1.0025,1.0025
2013-08-07,1.0026,1.0026,1.0026
2013-08-08,1.0026,1.0026,1.0026
2013-08-09,1.0024,1.0024,1.0024
2013-08-12,1.0025,1.0025,1.0025
2013-08-13,1.0024,1.0024,1.0024
2013-08-14,1.0023,1.0023,1.0023
2013-08-15,1.0023,1.0023,1.0023
2013-08-16,1.0023,1.0023,1.0023
2013-08-19,1.0025,1.0025,1.0025
2013-08-20,1.0026,1.0026,1.0026
2013-08-21,1.0027,1.0027,1.0027
2013-08-22,1.0027,1.0027,1.0027
2013-08-23,1.0028,1.0028,1.0028
2013-08-26,1.0030,1.0030,1.0030
2013-08-27,1.0031,1.0031,1.0031
2013-08-28,1.0032,1.0032,1.0032
2013-08-29,1.0033,1.0033,1.0033
2013-08-30,1.0034,1.0034,1.0034
2013-09-02,1.0035,1.0035,1.0035
2013-09-03,1.0033,1.0033,1.0033
2013-09-04,1.0032,1.0032,1.0032
2013-09-05,1.0030,1.0030,1.0030
2013-09-06,1.0030,1.0030,1.0030
2013-09-09,1.0035,1.0035,1.0035
2013-09-10,1.0033,1.0033,1.0033
2013-09-11,1.0034,1.0034,1.0034
2013-09-12,1.0038,1.0038,1.0038
2013-09-13,1.0036,1.0036,1.0036
2013-09-16,1.0039,1.0039,1.0039
2013-09-17,1.0041,1.0041,1.0041
2013-09-18,1.0042,1.0042,1.0042
2013-09-19,1.0047,1.0047,1.0047
2013-09-20,1.0045,1.0045,1.0045
2013-09-23,1.0046,1.0046,1.0046
2013-09-24,1.0048,1.0048,1.0048
2013-09-25,1.0050,1.0050,1.0050
2013-09-26,1.0050,1.0050,1.0050
2013-09-27,1.0051,1.0051,1.0051
2013-09-30,1.0053,1.0053,1.0053
2013-10-01,0.9993,0.9993,0.9993
2013-10-02,0.9993,0.9993,0.9993
2013-10-03,0.9995,0.9995,0.9995
2013-10-04,0.9994,0.9994,0.9994
2013-10-07,0.9993,0.9993,0.9993
2013-10-08,0.9996,0.9996,0.9996
2013-10-09,0.9995,0.9995,0.9995
2013-10-10,0.9994,0.9994,0.9994
2013-10-11,0.9995,0.9995,0.9995
2013-10-14,0.9997,0.9997,0.9997
2013-10-15,0.9997,0.9997,0.9997
2013-10-16,0.9998,0.9998,0.9998
2013-10-17,1.0000,1.0000,1.0000
2013-10-18,1.0001,1.0001,1.0001
2013-10-21,1.0004,1.0004,1.0004
2013-10-22,1.0003,1.0003,1.0003
2013-10-23,1.0005,1.0005,1.0005
2013-10-24,1.0005,1.0005,1.0005
2013-10-25,1.0006,1.0006,1.0006
2013-10-28,1.0008,1.0008,1.0008
2013-10-29,1.0009,1.0009,1.0009
2013-10-30,1.0011,1.0011,1.0011
2013-10-31,1.0009,1.0009,1.0009
2013-11-01,1.0009,1.0009,1.0009
2013-11-04,1.0010,1.0010,1.0010
2013-11-05,1.0009,1.0009,1.0009
2013-11-06,1.0009,1.0009,1.0009
2013-11-07,1.0012,1.0012,1.0012
2013-11-08,1.0013,1.0013,1.0013
2013-11-11,1.0014,1.0014,1.0014
2013-11-12,1.0013,1.0013,1.0013
2013-11-13,1.0014,1.0014,1.0014
2013-11-14,1.0016,1.0016,1.0016
2013-11-15,1.0017,1.0017,1.0017
2013-11-18,1.0019,1.0019,1.0019
2013-11-19,1.0019,1.0019,1.0019
2013-11-20,1.0020,1.0020,1.0020
2013-11-21,1.0019,1.0019,1.0019
2013-11-22,1.0020,1.0020,1.0020
2013-11-25,1.0023,1.0023,1.0023
2013-11-26,1.0024,1.0024,1.0024
2013-11-27,1.0025,1.0025,1.0025
2013-11-28,1.0025,1.0025,1.0025
2013-11-29,1.0025,1.0025,1.0025
2013-12-02,1.0026,1.0026,1.0026
2013-12-03,1.0028,1.0028,1.0028
2013-12-04,1.0031,1.0031,1.0031
2013-12-05,1.0030,1.0030,1.0030
2013-12-06,1.0031,1.0031,1.0031
2013-12-09,1.0034,1.0034,1.0034
2013-12-10,1.0035,1.0035,1.0035
2013-12-11,1.0035,1.0035,1.0035
2013-12-12,1.0037,1.0037,1.0037
2013-12-13,1.0038,1.0038,1.0038
2013-12-16,1.0041,1.0041,1.0041
2013-12-17,1.0041,1.0041,1.0041
2013-12-18,1.0042,1.0042,1.0042
2013-12-19,1.0040,1.0040,1.0040
2013-12-20,1.0041,1.0041,1.0041
2013-12-23,1.0043,1.0043,1.0043
2013-12-24,1.0043,1.0043,1.0043
2013-12-27,1.0044,1.0044,1.0044
2013-12-30,1.0045,1.0045,1.0045
2013-12-31,1.0046,1.0046,1.0046
2014-01-02,0.9992,0.9992,0.9992
2014-01-03,0.9993,0.9993,0.9993
2014-01-06,0.9993,0.9993,0.9993
2014-01-07,0.9995,0.9995,0.9995
2014-01-08,0.9996,0.9996,0.9996
2014-01-09,0.9995,0.9995,0.9995
2014-01-10,0.9997,0.9997,0.9997
2014-01-13,0.9999,0.9999,0.9999
2014-01-14,1.0001,1.0001,1.0001
2014-01-15,1.0001,1.0001,1.0001
2014-01-16,1.0005,1.0005,1.0005
2014-01-17,1.0008,1.0008,1.0008
2014-01-20,1.0009,1.0009,1.0009
2014-01-21,1.0009,1.0009,1.0009
2014-01-22,1.0007,1.0007,1.0007
2014-01-23,1.0007,1.0007,1.0007
2014-01-24,1.0010,1.0010,1.0010
2014-01-28,1.0012,1.0012,1.0012
2014-01-29,1.0011,1.0011,1.0011
2014-01-30,1.0013,1.0013,1.0013
2014-01-31,1.0013,1.0013,1.0013
2014-02-03,1.0015,1.0015,1.0015
2014-02-04,1.0015,1.0015,1.0015
2014-02-05,1.0014,1.0014,1.0014
2014-02-06,1.0013,1.0013,1.0013
2014-02-07,1.0013,1.0013,1.0013
2014-02-10,1.0015,1.0015,1.0015
2014-02-11,1.0015,1.0015,1.0015
2014-02-12,1.0016,1.0016,1.0016
2014-02-13,1.0018,1.0018,1.0018
2014-02-14,1.0018,1.0018,1.0018
2014-02-17,1.0019,1.0019,1.0019
2014-02-18,1.0020,1.0020,1.0020
2014-02-19,1.0021,1.0021,1.0021
2014-02-20,1.0022,1.0022,1.0022
2014-02-21,1.0022,1.0022,1.0022
2014-02-24,1.0024,1.0024,1.0024
2014-02-25,1.0026,1.0026,1.0026
2014-02-26,1.0027,1.0027,1.0027
2014-02-27,1.0029,1.0029,1.0029
2014-02-28,1.0031,1.0031,1.0031
2014-03-03,1.0033,1.0033,1.0033
2014-03-04,1.0032,1.0032,1.0032
2014-03-05,1.0032,1.0032,1.0032
2014-03-06,1.0030,1.0030,1.0030
2014-03-07,1.0030,1.0030,1.0030
2014-03-10,1.0032,1.0032,1.0032
2014-03-11,1.0034,1.0034,1.0034
2014-03-12,1.0035,1.0035,1.0035
2014-03-13,1.0034,1.0034,1.0034
2014-03-14,1.0035,1.0035,1.0035
2014-03-17,1.0037,1.0037,1.0037
2014-03-18,1.0037,1.0037,1.0037
2014-03-19,1.0038,1.0038,1.0038
2014-03-20,1.0038,1.0038,1.0038
2014-03-21,1.0038,1.0038,1.0038
2014-03-24,1.0039,1.0039,1.0039
2014-03-25,1.0040,1.0040,1.0040
2014-03-26,1.0039,1.0039,1.0039
2014-03-27,1.0040,1.0040,1.0040
2014-03-28,1.0041,1.0041,1.0041
2014-03-31,1.0040,1.0040,1.0040
2014-04-01,0.9987,0.9987,0.9987
2014-04-02,0.9987,0.9987,0.9987
2014-04-03,0.9988,0.9988,0.9988
2014-04-04,0.9988,0.9988,0.9988
2014-04-07,0.9990,0.9990,0.9990
2014-04-08,0.9991,0.9991,0.9991
2014-04-09,0.9992,0.9992,0.9992
2014-04-10,0.9992,0.9992,0.9992
2014-04-11,0.9993,0.9993,0.9993
2014-04-14,0.9995,0.9995,0.9995
2014-04-15,0.9996,0.9996,0.9996
2014-04-16,0.9996,0.9996,0.9996
2014-04-17,0.9997,0.9997,0.9997
2014-04-22,0.9999,0.9999,0.9999
2014-04-23,1.0001,1.0001,1.0001
2014-04-24,1.0001,1.0001,1.0001
2014-04-28,1.0005,1.0005,1.0005
2014-04-29,1.0006,1.0006,1.0006
2014-04-30,1.0005,1.0005,1.0005
2014-05-01,1.0006,1.0006,1.0006
2014-05-02,1.0006,1.0006,1.0006
2014-05-05,1.0008,1.0008,1.0008
2014-05-06,1.0009,1.0009,1.0009
2014-05-07,1.0011,1.0011,1.0011
2014-05-08,1.0011,1.0011,1.0011
2014-05-09,1.0011,1.0011,1.0011
2014-05-12,1.0013,1.0013,1.0013
2014-05-13,1.0014,1.0014,1.0014
2014-05-14,1.0015,1.0015,1.0015
2014-05-15,1.0016,1.0016,1.0016
2014-05-16,1.0017,1.0017,1.0017
2014-05-19,1.0018,1.0018,1.0018
2014-05-20,1.0018,1.0018,1.0018
2014-05-21,1.0021,1.0021,1.0021
2014-05-22,1.0020,1.0020,1.0020
2014-05-23,1.0021,1.0021,1.0021
2014-05-26,1.0022,1.0022,1.0022
2014-05-27,1.0023,1.0023,1.0023
2014-05-28,1.0023,1.0023,1.0023
2014-05-29,1.0025,1.0025,1.0025
2014-05-30,1.0025,1.0025,1.0025
2014-06-02,1.0027,1.0027,1.0027
2014-06-03,1.0028,1.0028,1.0028
2014-06-04,1.0027,1.0027,1.0027
2014-06-05,1.0028,1.0028,1.0028
2014-06-06,1.0028,1.0028,1.0028
2014-06-10,1.0031,1.0031,1.0031
2014-06-11,1.0031,1.0031,1.0031
2014-06-12,1.0032,1.0032,1.0032
2014-06-13,1.0033,1.0033,1.0033
2014-06-16,1.0034,1.0034,1.0034
2014-06-17,1.0036,1.0036,1.0036
2014-06-18,1.0037,1.0037,1.0037
2014-06-19,1.0038,1.0038,1.0038
2014-06-20,1.0039,1.0039,1.0039
2014-06-23,1.0040,1.0040,1.0040
2014-06-24,1.0041,1.0041,1.0041
2014-06-25,1.0043,1.0043,1.0043
2014-06-26,1.0043,1.0043,1.0043
2014-06-27,1.0044,1.0044,1.0044
2014-06-30,1.0045,1.0045,1.0045
2014-07-01,0.9986,0.9986,0.9986
2014-07-02,0.9987,0.9987,0.9987
2014-07-03,0.9989,0.9989,0.9989
2014-07-04,0.9989,0.9989,0.9989
2014-07-07,0.9991,0.9991,0.9991
2014-07-08,0.9991,0.9991,0.9991
2014-07-09,0.9992,0.9992,0.9992
2014-07-10,0.9994,0.9994,0.9994
2014-07-11,0.9996,0.9996,0.9996
2014-07-14,0.9997,0.9997,0.9997
2014-07-15,0.9998,0.9998,0.9998
2014-07-16,0.9999,0.9999,0.9999
2014-07-17,0.9999,0.9999,0.9999
2014-07-18,1.0000,1.0000,1.0000
2014-07-21,1.0000,1.0000,1.0000
2014-07-22,1.0001,1.0001,1.0001
2014-07-23,1.0000,1.0000,1.0000
2014-07-24,1.0000,1.0000,1.0000
2014-07-25,1.0001,1.0001,1.0001
2014-07-28,1.0003,1.0003,1.0003
2014-07-29,1.0004,1.0004,1.0004
2014-07-30,1.0005,1.0005,1.0005
2014-07-31,1.0005,1.0005,1.0005
2014-08-01,1.0005,1.0005,1.0005
2014-08-04,1.0007,1.0007,1.0007
2014-08-05,1.0007,1.0007,1.0007
2014-08-06,1.0008,1.0008,1.0008
2014-08-07,1.0011,1.0011,1.0011
2014-08-08,1.0014,1.0014,1.0014
2014-08-11,1.0014,1.0014,1.0014
2014-08-12,1.0014,1.0014,1.0014
2014-08-13,1.0014,1.0014,1.0014
2014-08-14,1.0016,1.0016,1.0016
2014-08-15,1.0016,1.0016,1.0016
2014-08-18,1.0018,1.0018,1.0018
2014-08-19,1.0019,1.0019,1.0019
2014-08-20,1.0019,1.0019,1.0019
2014-08-21,1.0017,1.0017,1.0017
2014-08-22,1.0018,1.0018,1.0018
2014-08-25,1.0020,1.0020,1.0020
2014-08-26,1.0022,1.0022,1.0022
2014-08-27,1.0023,1.0023,1.0023
2014-08-28,1.0023,1.0023,1.0023
2014-08-29,1.0023,1.0023,1.0023
2014-09-01,1.0025,1.0025,1.0025
2014-09-02,1.0025,1.0025,1.0025
2014-09-03,1.0025,1.0025,1.0025
2014-09-04,1.0026,1.0026,1.0026
2014-09-05,1.0026,1.0026,1.0026
2014-09-08,1.0027,1.0027,1.0027
2014-09-09,1.0026,1.0026,1.0026
2014-09-10,1.0027,1.0027,1.0027
2014-09-11,1.0026,1.0026,1.0026
2014-09-12,1.0027,1.0027,1.0027
2014-09-15,1.0028,1.0028,1.0028
2014-09-16,1.0029,1.0029,1.0029
2014-09-17,1.0029,1.0029,1.0029
2014-09-18,1.0028,1.0028,1.0028
2014-09-19,1.0029,1.0029,1.0029
2014-09-22,1.0031,1.0031,1.0031
2014-09-23,1.0033,1.0033,1.0033
2014-09-24,1.0032,1.0032,1.0032
2014-09-25,1.0033,1.0033,1.0033
2014-09-26,1.0034,1.0034,1.0034
2014-09-29,1.0036,1.0036,1.0036
2014-09-30,1.0037,1.0037,1.0037
2014-10-01,0.9985,0.9985,0.9985
2014-10-02,0.9986,0.9986,0.9986
2014-10-03,0.9986,0.9986,0.9986
2014-10-06,0.9989,0.9989,0.9989
2014-10-07,0.9990,0.9990,0.9990
2014-10-08,0.9990,0.9990,0.9990
2014-10-09,0.9992,0.9992,0.9992
2014-10-10,0.9993,0.9993,0.9993
2014-10-13,0.9994,0.9994,0.9994
2014-10-14,0.9995,0.9995,0.9995
2014-10-15,0.9996,0.9996,0.9996
2014-10-16,0.9997,0.9997,0.9997
2014-10-17,0.9997,0.9997,0.9997
2014-10-20,0.9998,0.9998,0.9998
2014-10-21,1.0000,1.0000,1.0000
2014-10-22,1.0000,1.0000,1.0000
2014-10-23,1.0000,1.0000,1.0000
2014-10-24,1.0001,1.0001,1.0001
2014-10-27,1.0001,1.0001,1.0001
2014-10-28,1.0003,1.0003,1.0003
2014-10-29,1.0003,1.0003,1.0003
2014-10-30,1.0003,1.0003,1.0003
2014-10-31,1.0003,1.0003,1.0003
2014-11-03,1.0005,1.0005,1.0005
2014-11-04,1.0005,1.0005,1.0005
2014-11-05,1.0006,1.0006,1.0006
2014-11-06,1.0006,1.0006,1.0006
2014-11-07,1.0006,1.0006,1.0006
2014-11-10,1.0007,1.0007,1.0007
2014-11-11,1.0007,1.0007,1.0007
2014-11-12,1.0007,1.0007,1.0007
2014-11-13,1.0007,1.0007,1.0007
2014-11-14,1.0008,1.0008,1.0008
2014-11-17,1.0010,1.0010,1.0010
2014-11-18,1.0011,1.0011,1.0011
2014-11-19,1.0013,1.0013,1.0013
2014-11-20,1.0014,1.0014,1.0014
2014-11-21,1.0015,1.0015,1.0015
2014-11-24,1.0016,1.0016,1.0016
2014-11-25,1.0018,1.0018,1.0018
2014-11-26,1.0020,1.0020,1.0020
2014-11-27,1.0020,1.0020,1.0020
2014-11-28,1.0022,1.0022,1.0022
2014-12-01,1.0025,1.0025,1.0025
2014-12-02,1.0024,1.0024,1.0024
2014-12-03,1.0027,1.0027,1.0027
2014-12-04,1.0028,1.0028,1.0028
2014-12-05,1.0031,1.0031,1.0031
2014-12-08,1.0033,1.0033,1.0033
2014-12-09,1.0034,1.0034,1.0034
2014-12-10,1.0035,1.0035,1.0035
2014-12-11,1.0036,1.0036,1.0036
2014-12-12,1.0033,1.0033,1.0033
2014-12-15,1.0036,1.0036,1.0036
2014-12-16,1.0037,1.0037,1.0037
2014-12-17,1.0038,1.0038,1.0038
2014-12-18,1.0038,1.0038,1.0038
2014-12-19,1.0038,1.0038,1.0038
2014-12-22,1.0039,1.0039,1.0039
2014-12-23,1.0040,1.0040,1.0040
2014-12-24,1.0040,1.0040,1.0040
2014-12-29,1.0043,1.0043,1.0043
2014-12-30,1.0044,1.0044,1.0044
2014-12-31,1.0045,1.0045,1.0045
2015-01-02,0.9991,0.9991,0.9991
2015-01-05,0.9994,0.9994,0.9994
