Date,Purchase,NAV,Withdrawal
2013-06-19,0.9611,0.9596,0.9586
2013-06-20,0.9644,0.9629,0.9619
2013-06-21,0.9599,0.9584,0.9574
2013-06-24,0.9399,0.9384,0.9374
2013-06-25,0.9508,0.9493,0.9483
2013-06-26,0.9519,0.9504,0.9494
2013-06-27,0.9627,0.9612,0.9602
2013-06-28,0.9744,0.9729,0.9719
2013-07-01,0.9655,0.9640,0.9630
2013-07-02,0.9713,0.9698,0.9688
2013-07-03,0.9795,0.9780,0.9770
2013-07-05,0.9851,0.9836,0.9826
2013-07-08,0.9845,0.9830,0.9820
2013-07-09,0.9888,0.9873,0.9863
2013-07-10,0.9893,0.9878,0.9868
2013-07-11,1.0085,1.0069,1.0058
2013-07-12,1.0196,1.0180,1.0169
2013-07-15,1.0175,1.0159,1.0148
2013-07-16,1.0013,0.9998,0.9988
2013-07-17,1.0050,1.0034,1.0023
2013-07-18,1.0169,1.0153,1.0142
2013-07-19,1.0140,1.0124,1.0113
2013-07-22,1.0132,1.0116,1.0105
2013-07-23,1.0124,1.0108,1.0097
2013-07-24,1.0163,1.0147,1.0136
2013-07-25,1.0174,1.0158,1.0147
2013-07-26,1.0113,1.0097,1.0086
2013-07-29,1.0094,1.0078,1.0067
2013-07-30,1.0269,1.0253,1.0242
2013-07-31,1.0356,1.0340,1.0329
2013-08-01,1.0534,1.0518,1.0507
2013-08-02,1.0613,1.0597,1.0586
2013-08-05,1.0596,1.0580,1.0569
2013-08-06,1.0490,1.0474,1.0463
2013-08-07,1.0427,1.0411,1.0400
2013-08-08,1.0330,1.0314,1.0303
2013-08-09,1.0228,1.0212,1.0201
2013-08-12,1.0235,1.0219,1.0208
2013-08-13,1.0355,1.0339,1.0328
2013-08-14,1.0289,1.0273,1.0262
2013-08-15,1.0235,1.0219,1.0208
2013-08-16,1.0107,1.0091,1.0080
2013-08-19,1.0115,1.0099,1.0088
2013-08-20,1.0190,1.0174,1.0163
2013-08-21,1.0185,1.0169,1.0158
2013-08-22,1.0240,1.0224,1.0213
2013-08-23,1.0303,1.0287,1.0276
2013-08-26,1.0251,1.0235,1.0224
2013-08-27,1.0209,1.0193,1.0182
2013-08-28,1.0208,1.0192,1.0181
2013-08-29,1.0236,1.0220,1.0209
2013-08-30,1.0198,1.0182,1.0171
2013-09-03,1.0107,1.0091,1.0080
2013-09-04,1.0048,1.0032,1.0021
2013-09-05,1.0117,1.0101,1.0090
2013-09-06,1.0073,1.0057,1.0046
2013-09-09,1.0136,1.0120,1.0109
2013-09-10,1.0130,1.0114,1.0103
2013-09-11,1.0159,1.0143,1.0132
2013-09-12,1.0184,1.0168,1.0157
2013-09-13,1.0230,1.0214,1.0203
2013-09-16,1.0204,1.0188,1.0177
2013-09-17,1.0191,1.0175,1.0164
2013-09-18,1.0297,1.0281,1.0270
2013-09-19,1.0243,1.0227,1.0216
2013-09-20,1.0263,1.0247,1.0236
2013-09-23,1.0164,1.0148,1.0137
2013-09-24,1.0206,1.0190,1.0179
2013-09-25,1.0221,1.0205,1.0194
2013-09-26,1.0257,1.0241,1.0230
2013-09-27,1.0295,1.0279,1.0268
2013-09-30,1.0183,1.0167,1.0156
2013-10-01,1.0213,1.0197,1.0186
2013-10-02,1.0215,1.0199,1.0188
2013-10-03,1.0141,1.0125,1.0114
2013-10-04,1.0102,1.0086,1.0075
2013-10-07,1.0056,1.0040,1.0029
2013-10-08,0.9932,0.9917,0.9907
2013-10-09,0.9926,0.9911,0.9901
2013-10-10,1.0089,1.0073,1.0062
2013-10-11,1.0152,1.0136,1.0125
2013-10-14,1.0172,1.0156,1.0145
2013-10-15,1.0083,1.0067,1.0056
2013-10-16,1.0163,1.0147,1.0136
2013-10-17,1.0157,1.0141,1.0130
2013-10-18,1.0196,1.0180,1.0169
2013-10-21,1.0198,1.0182,1.0171
2013-10-22,1.0224,1.0208,1.0197
2013-10-23,1.0257,1.0241,1.0230
2013-10-24,1.0337,1.0321,1.0310
2013-10-25,1.0341,1.0325,1.0314
2013-10-28,1.0371,1.0355,1.0344
2013-10-29,1.0482,1.0466,1.0455
2013-10-30,1.0473,1.0457,1.0446
2013-10-31,1.0437,1.0421,1.0410
2013-11-01,1.0442,1.0426,1.0415
2013-11-04,1.0413,1.0397,1.0386
2013-11-05,1.0382,1.0366,1.0355
2013-11-06,1.0407,1.0391,1.0380
2013-11-07,1.0365,1.0349,1.0338
2013-11-08,1.0510,1.0494,1.0483
2013-11-11,1.0555,1.0539,1.0528
2013-11-12,1.0591,1.0575,1.0564
2013-11-13,1.0642,1.0626,1.0615
2013-11-14,1.0690,1.0673,1.0662
2013-11-15,1.0699,1.0682,1.0671
2013-11-18,1.0668,1.0652,1.0641
2013-11-19,1.0601,1.0585,1.0574
2013-11-20,1.0595,1.0579,1.0568
2013-11-21,1.0808,1.0791,1.0780
2013-11-22,1.0959,1.0942,1.0931
2013-11-25,1.0971,1.0954,1.0943
2013-11-26,1.0993,1.0976,1.0965
2013-11-27,1.1067,1.1050,1.1038
2013-11-29,1.1027,1.1010,1.0998
2013-12-02,1.1012,1.0995,1.0984
2013-12-03,1.0928,1.0911,1.0900
2013-12-04,1.1019,1.1002,1.0990
2013-12-05,1.0957,1.0940,1.0929
2013-12-06,1.0977,1.0960,1.0949
2013-12-09,1.1025,1.1008,1.0996
2013-12-10,1.0938,1.0921,1.0910
2013-12-11,1.0940,1.0923,1.0912
2013-12-12,1.1027,1.1010,1.0998
2013-12-13,1.0988,1.0971,1.0960
2013-12-16,1.1058,1.1041,1.1029
2013-12-17,1.1110,1.1093,1.1081
2013-12-18,1.1267,1.1250,1.1238
2013-12-19,1.1334,1.1317,1.1305
2013-12-20,1.1309,1.1292,1.1280
2013-12-23,1.1349,1.1332,1.1320
2013-12-24,1.1384,1.1366,1.1354
2013-12-27,1.1536,1.1518,1.1506
2013-12-30,1.1522,1.1504,1.1492
2013-12-31,1.1509,1.1491,1.1479
2014-01-02,1.1348,1.1331,1.1319
2014-01-03,1.1289,1.1272,1.1260
2014-01-06,1.1282,1.1265,1.1253
2014-01-07,1.1390,1.1372,1.1360
2014-01-08,1.1389,1.1371,1.1359
2014-01-09,1.1419,1.1401,1.1389
2014-01-10,1.1374,1.1356,1.1344
2014-01-13,1.1194,1.1177,1.1165
2014-01-14,1.1320,1.1303,1.1291
2014-01-15,1.1473,1.1455,1.1443
2014-01-16,1.1622,1.1604,1.1592
2014-01-17,1.1632,1.1614,1.1602
2014-01-21,1.1624,1.1606,1.1594
2014-01-22,1.1566,1.1548,1.1536
2014-01-23,1.1593,1.1575,1.1563
2014-01-24,1.1444,1.1426,1.1414
2014-01-28,1.1327,1.1310,1.1298
2014-01-29,1.1296,1.1279,1.1267
2014-01-30,1.1317,1.1300,1.1288
2014-01-31,1.1297,1.1280,1.1268
2014-02-03,1.0993,1.0976,1.0965
2014-02-04,1.0877,1.0860,1.0849
2014-02-05,1.0870,1.0853,1.0842
2014-02-06,1.0957,1.0940,1.0929
2014-02-07,1.1102,1.1085,1.1073
2014-02-10,1.1145,1.1128,1.1116
2014-02-11,1.1155,1.1138,1.1126
2014-02-12,1.1174,1.1157,1.1145
2014-02-13,1.1280,1.1263,1.1251
2014-02-14,1.1279,1.1262,1.1250
2014-02-18,1.1331,1.1314,1.1302
2014-02-19,1.1293,1.1276,1.1264
2014-02-20,1.1369,1.1351,1.1339
2014-02-21,1.1421,1.1403,1.1391
2014-02-24,1.1406,1.1388,1.1376
2014-02-25,1.1402,1.1384,1.1372
2014-02-26,1.1457,1.1439,1.1427
2014-02-27,1.1497,1.1479,1.1467
2014-02-28,1.1555,1.1537,1.1525
2014-03-03,1.1434,1.1416,1.1404
2014-03-04,1.1574,1.1556,1.1544
2014-03-05,1.1536,1.1518,1.1506
2014-03-06,1.1467,1.1449,1.1437
2014-03-07,1.1427,1.1409,1.1397
2014-03-10,1.1473,1.1455,1.1443
2014-03-11,1.1442,1.1424,1.1412
2014-03-12,1.1464,1.1446,1.1434
2014-03-13,1.1252,1.1235,1.1223
2014-03-14,1.1208,1.1191,1.1179
2014-03-17,1.1231,1.1214,1.1202
2014-03-18,1.1257,1.1240,1.1228
2014-03-19,1.1245,1.1228,1.1216
2014-03-20,1.1300,1.1283,1.1271
2014-03-21,1.1229,1.1212,1.1200
2014-03-24,1.1135,1.1118,1.1106
2014-03-25,1.1174,1.1157,1.1145
2014-03-26,1.1065,1.1048,1.1036
2014-03-27,1.1026,1.1009,1.0997
2014-03-28,1.1111,1.1094,1.1082
2014-03-31,1.1153,1.1136,1.1124
2014-04-01,1.1250,1.1233,1.1221
2014-04-02,1.1282,1.1265,1.1253
2014-04-03,1.1278,1.1261,1.1249
2014-04-04,1.1138,1.1121,1.1109
2014-04-07,1.1052,1.1035,1.1023
2014-04-08,1.1003,1.0986,1.0975
2014-04-09,1.1059,1.1042,1.1030
2014-04-10,1.0852,1.0835,1.0824
2014-04-11,1.0753,1.0736,1.0725
2014-04-14,1.0787,1.0770,1.0759
2014-04-15,1.0872,1.0855,1.0844
2014-04-16,1.0978,1.0961,1.0950
2014-04-17,1.1042,1.1025,1.1013
2014-04-22,1.1093,1.1076,1.1064
2014-04-23,1.1168,1.1151,1.1139
2014-04-24,1.1208,1.1191,1.1179
2014-04-28,1.1155,1.1138,1.1126
2014-04-29,1.1220,1.1203,1.1191
2014-04-30,1.1262,1.1245,1.1233
2014-05-01,1.1275,1.1258,1.1246
2014-05-02,1.1278,1.1261,1.1249
2014-05-05,1.1277,1.1260,1.1248
2014-05-06,1.1130,1.1113,1.1101
2014-05-07,1.1165,1.1148,1.1136
2014-05-08,1.1137,1.1120,1.1108
2014-05-09,1.1145,1.1128,1.1116
2014-05-12,1.1215,1.1198,1.1186
2014-05-13,1.1231,1.1214,1.1202
2014-05-14,1.1201,1.1184,1.1172
2014-05-15,1.1144,1.1127,1.1115
2014-05-16,1.1140,1.1123,1.1111
2014-05-19,1.1178,1.1161,1.1149
2014-05-20,1.1226,1.1209,1.1197
2014-05-21,1.1352,1.1334,1.1322
2014-05-22,1.1366,1.1348,1.1336
2014-05-23,1.1397,1.1379,1.1367
2014-05-27,1.1456,1.1438,1.1426
2014-05-28,1.1482,1.1464,1.1452
2014-05-29,1.1443,1.1425,1.1413
2014-05-30,1.1434,1.1416,1.1404
2014-06-02,1.1513,1.1495,1.1483
2014-06-03,1.1510,1.1492,1.1480
2014-06-04,1.1503,1.1485,1.1473
2014-06-05,1.1510,1.1492,1.1480
2014-06-06,1.1540,1.1522,1.1510
2014-06-10,1.1507,1.1489,1.1477
2014-06-11,1.1444,1.1426,1.1414
2014-06-12,1.1365,1.1347,1.1335
2014-06-13,1.1420,1.1402,1.1390
2014-06-16,1.1412,1.1394,1.1382
2014-06-17,1.1500,1.1482,1.1470
2014-06-18,1.1563,1.1545,1.1533
2014-06-19,1.1540,1.1522,1.1510
2014-06-20,1.1571,1.1553,1.1541
2014-06-23,1.1600,1.1582,1.1570
2014-06-24,1.1505,1.1487,1.1475
2014-06-25,1.1498,1.1480,1.1468
2014-06-26,1.1478,1.1460,1.1448
2014-06-27,1.1483,1.1465,1.1453
2014-06-30,1.1477,1.1459,1.1447
2014-07-01,1.1303,1.1286,1.1274
2014-07-02,1.1370,1.1352,1.1340
2014-07-03,1.1511,1.1493,1.1481
2014-07-07,1.1431,1.1413,1.1401
2014-07-08,1.1308,1.1291,1.1279
2014-07-09,1.1337,1.1320,1.1308
2014-07-10,1.1284,1.1267,1.1255
2014-07-11,1.1298,1.1281,1.1269
2014-07-14,1.1354,1.1336,1.1324
2014-07-15,1.1354,1.1336,1.1324
2014-07-16,1.1424,1.1406,1.1394
2014-07-17,1.1300,1.1283,1.1271
2014-07-18,1.1350,1.1333,1.1321
2014-07-21,1.1331,1.1314,1.1302
2014-07-22,1.1382,1.1364,1.1352
2014-07-23,1.1339,1.1322,1.1310
2014-07-24,1.1374,1.1356,1.1344
2014-07-25,1.1332,1.1315,1.1303
2014-07-28,1.1342,1.1325,1.1313
2014-07-29,1.1337,1.1320,1.1308
2014-07-30,1.1386,1.1368,1.1356
2014-07-31,1.1246,1.1229,1.1217
2014-08-01,1.1164,1.1147,1.1135
2014-08-04,1.1183,1.1166,1.1154
2014-08-05,1.1124,1.1107,1.1095
2014-08-06,1.1078,1.1061,1.1049
2014-08-07,1.1083,1.1066,1.1054
2014-08-08,1.1133,1.1116,1.1104
2014-08-11,1.1219,1.1202,1.1190
2014-08-12,1.1188,1.1171,1.1159
2014-08-13,1.1213,1.1196,1.1184
2014-08-14,1.1248,1.1231,1.1219
2014-08-15,1.1256,1.1239,1.1227
2014-08-18,1.1317,1.1300,1.1288
2014-08-19,1.1377,1.1359,1.1347
2014-08-20,1.1387,1.1369,1.1357
2014-08-21,1.1433,1.1415,1.1403
2014-08-22,1.1401,1.1383,1.1371
2014-08-25,1.1468,1.1450,1.1438
2014-08-26,1.1466,1.1448,1.1436
2014-08-27,1.1455,1.1437,1.1425
2014-08-28,1.1394,1.1376,1.1364
2014-08-29,1.1425,1.1407,1.1395
2014-09-02,1.1510,1.1492,1.1480
2014-09-03,1.1459,1.1441,1.1429
2014-09-04,1.1401,1.1383,1.1371
2014-09-05,1.1413,1.1395,1.1383
2014-09-08,1.1449,1.1431,1.1419
2014-09-09,1.1489,1.1471,1.1459
2014-09-10,1.1594,1.1576,1.1564
2014-09-11,1.1666,1.1648,1.1636
2014-09-12,1.1704,1.1686,1.1674
2014-09-15,1.1707,1.1689,1.1677
2014-09-16,1.1751,1.1733,1.1721
2014-09-17,1.1746,1.1728,1.1716
2014-09-18,1.1883,1.1865,1.1853
2014-09-19,1.1924,1.1906,1.1894
2014-09-22,1.1931,1.1913,1.1901
2014-09-23,1.1887,1.1869,1.1857
2014-09-24,1.1907,1.1889,1.1877
2014-09-25,1.1836,1.1818,1.1806
2014-09-26,1.1940,1.1922,1.1910
2014-09-29,1.1978,1.1960,1.1948
2014-09-30,1.1908,1.1890,1.1878
2014-10-01,1.1828,1.1810,1.1798
2014-10-02,1.1659,1.1641,1.1629
2014-10-03,1.1866,1.1848,1.1836
2014-10-06,1.1808,1.1790,1.1778
2014-10-07,1.1557,1.1539,1.1527
2014-10-08,1.1733,1.1715,1.1703
2014-10-09,1.1481,1.1463,1.1451
2014-10-10,1.1442,1.1424,1.1412
2014-10-13,1.1305,1.1288,1.1276
2014-10-14,1.1314,1.1297,1.1285
2014-10-15,1.1123,1.1106,1.1094
2014-10-16,1.1128,1.1111,1.1099
2014-10-17,1.1291,1.1274,1.1262
2014-10-20,1.1340,1.1323,1.1311
2014-10-21,1.1488,1.1470,1.1458
2014-10-22,1.1463,1.1445,1.1433
2014-10-23,1.1609,1.1591,1.1579
2014-10-24,1.1617,1.1599,1.1587
2014-10-27,1.1606,1.1588,1.1576
2014-10-28,1.1666,1.1648,1.1636
2014-10-29,1.1604,1.1586,1.1574
2014-10-30,1.1728,1.1710,1.1698
2014-10-31,1.1908,1.1890,1.1878
2014-11-03,1.1964,1.1946,1.1934
2014-11-04,1.1925,1.1907,1.1895
2014-11-05,1.2178,1.2159,1.2146
2014-11-06,1.2194,1.2175,1.2162
2014-11-07,1.2159,1.2140,1.2127
2014-11-10,1.2171,1.2152,1.2139
2014-11-11,1.2166,1.2147,1.2134
2014-11-12,1.2051,1.2032,1.2019
2014-11-13,1.2055,1.2036,1.2023
2014-11-14,1.2072,1.2053,1.2040
2014-11-17,1.2084,1.2065,1.2052
2014-11-18,1.2157,1.2138,1.2125
2014-11-19,1.2283,1.2264,1.2251
2014-11-20,1.2301,1.2282,1.2269
2014-11-21,1.2299,1.2280,1.2267
2014-11-24,1.2416,1.2397,1.2384
2014-11-25,1.2553,1.2534,1.2521
2014-11-26,1.2588,1.2569,1.2556
2014-11-28,1.2536,1.2517,1.2504
2014-12-01,1.2537,1.2518,1.2505
2014-12-02,1.2629,1.2610,1.2597
2014-12-03,1.2707,1.2687,1.2674
2014-12-04,1.2719,1.2699,1.2686
2014-12-05,1.2843,1.2823,1.2810
2014-12-08,1.2779,1.2759,1.2746
2014-12-09,1.2690,1.2670,1.2657
2014-12-10,1.2582,1.2563,1.2550
2014-12-11,1.2674,1.2655,1.2642
2014-12-12,1.2497,1.2478,1.2465
2014-12-15,1.2406,1.2387,1.2374
2014-12-16,1.2403,1.2384,1.2371
2014-12-17,1.2613,1.2594,1.2581
2014-12-18,1.2882,1.2862,1.2849
2014-12-19,1.2972,1.2952,1.2939
2014-12-22,1.3025,1.3005,1.2991
2014-12-23,1.3107,1.3087,1.3073
2014-12-24,1.3112,1.3092,1.3078
2014-12-29,1.3082,1.3062,1.3048
2014-12-30,1.2921,1.2901,1.2888
2014-12-31,1.2857,1.2837,1.2824
2015-01-02,1.2853,1.2833,1.2820
2015-01-05,1.2633,1.2614,1.2601
