Date,Purchase,NAV,Withdrawal
2013-07-17,0.7068,0.7053,0.7042
2013-07-18,0.7113,0.7098,0.7087
2013-07-19,0.7113,0.7098,0.7087
2013-07-22,0.7127,0.7112,0.7101
2013-07-23,0.7121,0.7106,0.7095
2013-07-24,0.7120,0.7105,0.7094
2013-07-25,0.7115,0.7100,0.7089
2013-07-26,0.7089,0.7074,0.7063
2013-07-29,0.7056,0.7041,0.7030
2013-07-30,0.7078,0.7063,0.7052
2013-07-31,0.7074,0.7059,0.7048
2013-08-01,0.7171,0.7156,0.7145
2013-08-02,0.7200,0.7185,0.7174
2013-08-05,0.7188,0.7173,0.7162
2013-08-06,0.7157,0.7142,0.7131
2013-08-07,0.7110,0.7095,0.7084
2013-08-08,0.7131,0.7116,0.7105
2013-08-09,0.7132,0.7117,0.7106
2013-08-12,0.7128,0.7113,0.7102
2013-08-13,0.7163,0.7148,0.7137
2013-08-14,0.7157,0.7142,0.7131
2013-08-15,0.7070,0.7055,0.7044
2013-08-16,0.7061,0.7046,0.7035
2013-08-19,0.7026,0.7011,0.7000
2013-08-20,0.7014,0.7000,0.6989
2013-08-21,0.6974,0.6960,0.6949
2013-08-22,0.7032,0.7017,0.7006
2013-08-23,0.7074,0.7059,0.7048
2013-08-26,0.7058,0.7043,0.7032
2013-08-27,0.6952,0.6938,0.6927
2013-08-28,0.6943,0.6929,0.6918
2013-08-29,0.6968,0.6954,0.6943
2013-08-30,0.6929,0.6915,0.6904
2013-09-03,0.6999,0.6985,0.6974
2013-09-04,0.7038,0.7023,0.7012
2013-09-05,0.7062,0.7047,0.7036
2013-09-06,0.7065,0.7050,0.7039
2013-09-09,0.7118,0.7103,0.7092
2013-09-10,0.7178,0.7163,0.7152
2013-09-11,0.7197,0.7182,0.7171
2013-09-12,0.7179,0.7164,0.7153
2013-09-13,0.7192,0.7177,0.7166
2013-09-16,0.7229,0.7214,0.7203
2013-09-17,0.7236,0.7221,0.7210
2013-09-18,0.7299,0.7284,0.7273
2013-09-19,0.7320,0.7305,0.7294
2013-09-20,0.7290,0.7275,0.7264
2013-09-23,0.7258,0.7243,0.7232
2013-09-24,0.7255,0.7240,0.7229
2013-09-25,0.7243,0.7228,0.7217
2013-09-26,0.7268,0.7253,0.7242
2013-09-27,0.7247,0.7232,0.7221
2013-09-30,0.7194,0.7179,0.7168
2013-10-01,0.7242,0.7227,0.7216
2013-10-02,0.7218,0.7203,0.7192
2013-10-03,0.7176,0.7161,0.7150
2013-10-04,0.7204,0.7189,0.7178
2013-10-07,0.7157,0.7142,0.7131
2013-10-08,0.7091,0.7076,0.7065
2013-10-09,0.7099,0.7084,0.7073
2013-10-10,0.7229,0.7214,0.7203
2013-10-11,0.7277,0.7262,0.7251
2013-10-14,0.7295,0.7280,0.7269
2013-10-15,0.7285,0.7270,0.7259
2013-10-16,0.7348,0.7333,0.7322
2013-10-17,0.7383,0.7368,0.7356
2013-10-18,0.7429,0.7414,0.7402
2013-10-21,0.7441,0.7426,0.7414
2013-10-22,0.7477,0.7462,0.7450
2013-10-23,0.7439,0.7424,0.7412
2013-10-24,0.7470,0.7455,0.7443
2013-10-25,0.7470,0.7455,0.7443
2013-10-28,0.7485,0.7470,0.7458
2013-10-29,0.7520,0.7504,0.7492
2013-10-30,0.7507,0.7492,0.7480
2013-10-31,0.7483,0.7468,0.7456
2013-11-01,0.7484,0.7469,0.7457
2013-11-04,0.7504,0.7489,0.7477
2013-11-05,0.7483,0.7468,0.7456
2013-11-06,0.7519,0.7503,0.7491
2013-11-07,0.7450,0.7435,0.7423
2013-11-08,0.7502,0.7487,0.7475
2013-11-11,0.7522,0.7506,0.7494
2013-11-12,0.7514,0.7499,0.7487
2013-11-13,0.7536,0.7520,0.7508
2013-11-14,0.7586,0.7570,0.7558
2013-11-15,0.7624,0.7608,0.7596
2013-11-18,0.7621,0.7605,0.7593
2013-11-19,0.7594,0.7578,0.7566
2013-11-20,0.7574,0.7558,0.7546
2013-11-21,0.7618,0.7602,0.7590
2013-11-22,0.7646,0.7630,0.7618
2013-11-25,0.7657,0.7641,0.7629
2013-11-26,0.7640,0.7624,0.7612
2013-11-27,0.7659,0.7643,0.7631
2013-11-29,0.7668,0.7652,0.7640
2013-12-02,0.7649,0.7633,0.7621
2013-12-03,0.7602,0.7586,0.7574
2013-12-04,0.7572,0.7556,0.7544
2013-12-05,0.7532,0.7516,0.7504
2013-12-06,0.7600,0.7584,0.7572
2013-12-09,0.7625,0.7609,0.7597
2013-12-10,0.7598,0.7582,0.7570
2013-12-11,0.7533,0.7517,0.7505
2013-12-12,0.7492,0.7477,0.7465
2013-12-13,0.7489,0.7474,0.7462
2013-12-16,0.7538,0.7522,0.7510
2013-12-17,0.7515,0.7500,0.7488
2013-12-18,0.7615,0.7599,0.7587
2013-12-19,0.7657,0.7641,0.7629
2013-12-20,0.7691,0.7675,0.7663
2013-12-23,0.7737,0.7721,0.7709
2013-12-24,0.7755,0.7739,0.7727
2013-12-27,0.7822,0.7806,0.7794
2013-12-30,0.7823,0.7807,0.7795
2013-12-31,0.7848,0.7832,0.7820
2014-01-02,0.7791,0.7775,0.7763
2014-01-03,0.7796,0.7780,0.7768
2014-01-06,0.7776,0.7760,0.7748
2014-01-07,0.7818,0.7802,0.7790
2014-01-08,0.7832,0.7816,0.7804
2014-01-09,0.7819,0.7803,0.7791
2014-01-10,0.7845,0.7829,0.7817
2014-01-13,0.7797,0.7781,0.7769
2014-01-14,0.7829,0.7813,0.7801
2014-01-15,0.7893,0.7877,0.7865
2014-01-16,0.7889,0.7873,0.7861
2014-01-17,0.7880,0.7864,0.7852
2014-01-21,0.7892,0.7876,0.7864
2014-01-22,0.7897,0.7881,0.7869
2014-01-23,0.7831,0.7815,0.7803
2014-01-24,0.7667,0.7651,0.7639
2014-01-28,0.7642,0.7626,0.7614
2014-01-29,0.7601,0.7585,0.7573
2014-01-30,0.7640,0.7624,0.7612
2014-01-31,0.7600,0.7584,0.7572
2014-02-03,0.7466,0.7451,0.7439
2014-02-04,0.7463,0.7448,0.7436
2014-02-05,0.7475,0.7460,0.7448
2014-02-06,0.7568,0.7552,0.7540
2014-02-07,0.7654,0.7638,0.7626
2014-02-10,0.7673,0.7657,0.7645
2014-02-11,0.7748,0.7732,0.7720
2014-02-12,0.7768,0.7752,0.7740
2014-02-13,0.7783,0.7767,0.7755
2014-02-14,0.7805,0.7789,0.7777
2014-02-18,0.7852,0.7836,0.7824
2014-02-19,0.7826,0.7810,0.7798
2014-02-20,0.7844,0.7828,0.7816
2014-02-21,0.7862,0.7846,0.7834
2014-02-24,0.7902,0.7886,0.7874
2014-02-25,0.7903,0.7887,0.7875
2014-02-26,0.7895,0.7879,0.7867
2014-02-27,0.7911,0.7895,0.7883
2014-02-28,0.7925,0.7909,0.7897
2014-03-03,0.7831,0.7815,0.7803
2014-03-04,0.7952,0.7936,0.7924
2014-03-05,0.7954,0.7938,0.7926
2014-03-06,0.7982,0.7966,0.7954
2014-03-07,0.7959,0.7943,0.7931
2014-03-10,0.7944,0.7928,0.7916
2014-03-11,0.7923,0.7907,0.7895
2014-03-12,0.7892,0.7876,0.7864
2014-03-13,0.7812,0.7796,0.7784
2014-03-14,0.7763,0.7747,0.7735
2014-03-17,0.7826,0.7810,0.7798
2014-03-18,0.7882,0.7866,0.7854
2014-03-19,0.7850,0.7834,0.7822
2014-03-20,0.7866,0.7850,0.7838
2014-03-21,0.7858,0.7842,0.7830
2014-03-24,0.7824,0.7808,0.7796
2014-03-25,0.7871,0.7855,0.7843
2014-03-26,0.7857,0.7841,0.7829
2014-03-27,0.7858,0.7842,0.7830
2014-03-28,0.7904,0.7888,0.7876
2014-03-31,0.7954,0.7938,0.7926
2014-04-01,0.8006,0.7990,0.7978
2014-04-02,0.8031,0.8014,0.8001
2014-04-03,0.8029,0.8012,0.7999
2014-04-04,0.7983,0.7967,0.7955
2014-04-07,0.7894,0.7878,0.7866
2014-04-08,0.7894,0.7878,0.7866
2014-04-09,0.7943,0.7927,0.7915
2014-04-10,0.7839,0.7823,0.7811
2014-04-11,0.7762,0.7746,0.7734
2014-04-14,0.7806,0.7790,0.7778
2014-04-15,0.7817,0.7801,0.7789
2014-04-16,0.7911,0.7895,0.7883
2014-04-17,0.7929,0.7913,0.7901
2014-04-22,0.7994,0.7978,0.7966
2014-04-23,0.7982,0.7966,0.7954
2014-04-24,0.7992,0.7976,0.7964
2014-04-28,0.7951,0.7935,0.7923
2014-04-29,0.8001,0.7985,0.7973
2014-04-30,0.8021,0.8004,0.7991
2014-05-01,0.8036,0.8019,0.8006
2014-05-02,0.8032,0.8015,0.8002
2014-05-05,0.8035,0.8018,0.8005
2014-05-06,0.7984,0.7968,0.7956
2014-05-07,0.7997,0.7981,0.7969
2014-05-08,0.8015,0.7999,0.7987
2014-05-09,0.8021,0.8004,0.7991
2014-05-12,0.8083,0.8066,0.8053
2014-05-13,0.8104,0.8087,0.8074
2014-05-14,0.8092,0.8075,0.8062
2014-05-15,0.8030,0.8013,0.8000
2014-05-16,0.8038,0.8021,0.8008
2014-05-19,0.8052,0.8035,0.8022
2014-05-20,0.8020,0.8003,0.7990
2014-05-21,0.8070,0.8053,0.8040
2014-05-22,0.8098,0.8081,0.8068
2014-05-23,0.8131,0.8114,0.8101
2014-05-27,0.8184,0.8167,0.8154
2014-05-28,0.8183,0.8166,0.8153
2014-05-29,0.8211,0.8194,0.8181
2014-05-30,0.8218,0.8201,0.8188
2014-06-02,0.8238,0.8221,0.8208
2014-06-03,0.8237,0.8220,0.8207
2014-06-04,0.8250,0.8233,0.8220
2014-06-05,0.8287,0.8270,0.8257
2014-06-06,0.8326,0.8309,0.8296
2014-06-10,0.8341,0.8324,0.8311
2014-06-11,0.8315,0.8298,0.8285
2014-06-12,0.8285,0.8268,0.8255
2014-06-13,0.8296,0.8279,0.8266
2014-06-16,0.8288,0.8271,0.8258
2014-06-17,0.8306,0.8289,0.8276
2014-06-18,0.8351,0.8334,0.8321
2014-06-19,0.8381,0.8364,0.8351
2014-06-20,0.8391,0.8374,0.8361
2014-06-23,0.8377,0.8360,0.8347
2014-06-24,0.8342,0.8325,0.8312
2014-06-25,0.8340,0.8323,0.8310
2014-06-26,0.8335,0.8318,0.8305
2014-06-27,0.8346,0.8329,0.8316
2014-06-30,0.8350,0.8333,0.8320
2014-07-01,0.8407,0.8390,0.8377
2014-07-02,0.8421,0.8404,0.8391
2014-07-03,0.8469,0.8452,0.8439
2014-07-07,0.8421,0.8404,0.8391
2014-07-08,0.8353,0.8336,0.8323
2014-07-09,0.8376,0.8359,0.8346
2014-07-10,0.8322,0.8305,0.8292
2014-07-11,0.8332,0.8315,0.8302
2014-07-14,0.8386,0.8369,0.8356
2014-07-15,0.8366,0.8350,0.8339
2014-07-16,0.8421,0.8405,0.8394
2014-07-17,0.8341,0.8326,0.8315
2014-07-18,0.8389,0.8373,0.8362
2014-07-21,0.8367,0.8351,0.8340
2014-07-22,0.8427,0.8411,0.8400
2014-07-23,0.8442,0.8426,0.8415
2014-07-24,0.8458,0.8442,0.8431
2014-07-25,0.8425,0.8409,0.8398
2014-07-28,0.8424,0.8408,0.8397
2014-07-29,0.8416,0.8400,0.8389
2014-07-30,0.8411,0.8395,0.8384
2014-07-31,0.8281,0.8266,0.8255
2014-08-01,0.8234,0.8219,0.8208
2014-08-04,0.8260,0.8245,0.8234
2014-08-05,0.8212,0.8197,0.8186
2014-08-06,0.8190,0.8175,0.8164
2014-08-07,0.8149,0.8134,0.8123
2014-08-08,0.8176,0.8161,0.8150
2014-08-11,0.8235,0.8220,0.8209
2014-08-12,0.8224,0.8209,0.8198
2014-08-13,0.8278,0.8263,0.8252
2014-08-14,0.8312,0.8297,0.8286
2014-08-15,0.8305,0.8290,0.8279
2014-08-18,0.8372,0.8356,0.8345
2014-08-19,0.8422,0.8406,0.8395
2014-08-20,0.8436,0.8420,0.8409
2014-08-21,0.8471,0.8455,0.8444
2014-08-22,0.8453,0.8437,0.8426
2014-08-25,0.8503,0.8487,0.8475
2014-08-26,0.8523,0.8507,0.8495
2014-08-27,0.8528,0.8512,0.8500
2014-08-28,0.8498,0.8482,0.8470
2014-08-29,0.8521,0.8505,0.8493
2014-09-02,0.8537,0.8521,0.8509
2014-09-03,0.8559,0.8543,0.8531
2014-09-04,0.8566,0.8550,0.8538
2014-09-05,0.8583,0.8567,0.8555
2014-09-08,0.8570,0.8554,0.8542
2014-09-09,0.8531,0.8515,0.8503
2014-09-10,0.8548,0.8532,0.8520
2014-09-11,0.8555,0.8539,0.8527
2014-09-12,0.8528,0.8512,0.8500
2014-09-15,0.8518,0.8502,0.8490
2014-09-16,0.8547,0.8531,0.8519
2014-09-17,0.8557,0.8541,0.8529
2014-09-18,0.8605,0.8589,0.8577
2014-09-19,0.8611,0.8595,0.8583
2014-09-22,0.8550,0.8534,0.8522
2014-09-23,0.8489,0.8473,0.8461
2014-09-24,0.8539,0.8523,0.8511
2014-09-25,0.8440,0.8424,0.8413
2014-09-26,0.8493,0.8477,0.8465
2014-09-29,0.8472,0.8456,0.8445
2014-09-30,0.8458,0.8442,0.8431
2014-10-01,0.8366,0.8350,0.8339
2014-10-02,0.8298,0.8283,0.8272
2014-10-03,0.8373,0.8357,0.8346
2014-10-06,0.8386,0.8370,0.8359
2014-10-07,0.8269,0.8254,0.8243
2014-10-08,0.8332,0.8317,0.8306
2014-10-09,0.8212,0.8197,0.8186
2014-10-10,0.8102,0.8087,0.8076
2014-10-13,0.8024,0.8009,0.7998
2014-10-14,0.8016,0.8001,0.7990
2014-10-15,0.7923,0.7908,0.7897
2014-10-16,0.7899,0.7884,0.7873
2014-10-17,0.8008,0.7993,0.7982
2014-10-20,0.8072,0.8057,0.8046
2014-10-21,0.8203,0.8188,0.8177
2014-10-22,0.8195,0.8180,0.8169
2014-10-23,0.8273,0.8258,0.8247
2014-10-24,0.8306,0.8291,0.8280
2014-10-27,0.8290,0.8275,0.8264
2014-10-28,0.8377,0.8361,0.8350
2014-10-29,0.8385,0.8369,0.8358
2014-10-30,0.8429,0.8413,0.8402
2014-10-31,0.8560,0.8544,0.8532
2014-11-03,0.8539,0.8523,0.8511
2014-11-04,0.8518,0.8502,0.8490
2014-11-05,0.8587,0.8571,0.8559
2014-11-06,0.8608,0.8592,0.8580
2014-11-07,0.8609,0.8593,0.8581
2014-11-10,0.8642,0.8626,0.8614
2014-11-11,0.8663,0.8647,0.8635
2014-11-12,0.8644,0.8628,0.8616
2014-11-13,0.8664,0.8648,0.8636
2014-11-14,0.8676,0.8660,0.8648
2014-11-17,0.8671,0.8655,0.8643
2014-11-18,0.8733,0.8717,0.8705
2014-11-19,0.8730,0.8714,0.8702
2014-11-20,0.8738,0.8722,0.8710
2014-11-21,0.8808,0.8792,0.8780
2014-11-24,0.8829,0.8813,0.8801
2014-11-25,0.8840,0.8824,0.8812
2014-11-26,0.8856,0.8840,0.8828
2014-11-28,0.8842,0.8826,0.8814
2014-12-01,0.8795,0.8779,0.8767
2014-12-02,0.8841,0.8825,0.8813
2014-12-03,0.8871,0.8855,0.8843
2014-12-04,0.8841,0.8825,0.8813
2014-12-05,0.8891,0.8875,0.8863
2014-12-08,0.8823,0.8807,0.8795
2014-12-09,0.8770,0.8754,0.8742
2014-12-10,0.8648,0.8632,0.8620
2014-12-11,0.8666,0.8650,0.8638
2014-12-12,0.8522,0.8506,0.8494
2014-12-15,0.8426,0.8410,0.8399
2014-12-16,0.8410,0.8394,0.8383
2014-12-17,0.8522,0.8506,0.8494
2014-12-18,0.8729,0.8713,0.8701
2014-12-19,0.8789,0.8773,0.8761
2014-12-22,0.8825,0.8809,0.8797
2014-12-23,0.8854,0.8838,0.8826
2014-12-24,0.8862,0.8846,0.8834
2014-12-29,0.8896,0.8880,0.8868
2014-12-30,0.8829,0.8813,0.8801
2014-12-31,0.8779,0.8763,0.8751
2015-01-02,0.8779,0.8763,0.8751
2015-01-05,0.8619,0.8603,0.8591
