Date,Purchase,NAV,Withdrawal
2013-04-30,1.4134,1.4107,1.4087
2013-05-01,1.4106,1.4079,1.4059
2013-05-02,1.4105,1.4078,1.4058
2013-05-03,1.4123,1.4096,1.4076
2013-05-06,1.4192,1.4165,1.4145
2013-05-07,1.4251,1.4223,1.4203
2013-05-08,1.4357,1.4329,1.4308
2013-05-09,1.4343,1.4315,1.4294
2013-05-10,1.4442,1.4414,1.4393
2013-05-13,1.4484,1.4456,1.4435
2013-05-14,1.4557,1.4529,1.4508
2013-05-15,1.4554,1.4526,1.4505
2013-05-16,1.4532,1.4504,1.4483
2013-05-17,1.4638,1.4610,1.4589
2013-05-20,1.4663,1.4635,1.4614
2013-05-21,1.4652,1.4624,1.4603
2013-05-22,1.4623,1.4595,1.4574
2013-05-23,1.4381,1.4353,1.4332
2013-05-24,1.4289,1.4261,1.4241
2013-05-28,1.4317,1.4289,1.4268
2013-05-29,1.4271,1.4243,1.4223
2013-05-30,1.4181,1.4154,1.4134
2013-05-31,1.4160,1.4133,1.4113
2013-06-03,1.4036,1.4009,1.3989
2013-06-04,1.4082,1.4055,1.4035
2013-06-05,1.3966,1.3942,1.3923
2013-06-06,1.3913,1.3889,1.3870
2013-06-07,1.3935,1.3911,1.3892
2013-06-11,1.3941,1.3917,1.3898
2013-06-12,1.3815,1.3791,1.3773
2013-06-13,1.3762,1.3738,1.3720
2013-06-14,1.3879,1.3855,1.3836
2013-06-17,1.3994,1.3970,1.3951
2013-06-18,1.4068,1.4044,1.4025
2013-06-19,1.4051,1.4027,1.4008
2013-06-20,1.3871,1.3847,1.3828
2013-06-21,1.3810,1.3786,1.3768
2013-06-24,1.3611,1.3587,1.3569
2013-06-25,1.3657,1.3633,1.3615
2013-06-26,1.3785,1.3761,1.3743
2013-06-27,1.3977,1.3953,1.3934
2013-06-28,1.4046,1.4022,1.4003
2013-07-01,1.3737,1.3713,1.3695
2013-07-02,1.3948,1.3924,1.3905
2013-07-03,1.3850,1.3826,1.3808
2013-07-05,1.4019,1.3995,1.3976
2013-07-08,1.3960,1.3936,1.3917
2013-07-09,1.4097,1.4073,1.4054
2013-07-10,1.4115,1.4091,1.4072
2013-07-11,1.4314,1.4289,1.4270
2013-07-12,1.4376,1.4351,1.4332
2013-07-15,1.4383,1.4358,1.4339
2013-07-16,1.4310,1.4285,1.4266
2013-07-17,1.4322,1.4297,1.4278
2013-07-18,1.4405,1.4380,1.4361
2013-07-19,1.4362,1.4337,1.4318
2013-07-22,1.4400,1.4375,1.4356
2013-07-23,1.4418,1.4393,1.4374
2013-07-24,1.4448,1.4423,1.4404
2013-07-25,1.4462,1.4437,1.4418
2013-07-26,1.4439,1.4414,1.4395
2013-07-29,1.4426,1.4401,1.4382
2013-07-30,1.4505,1.4480,1.4461
2013-07-31,1.4535,1.4510,1.4491
2013-08-01,1.4637,1.4612,1.4593
2013-08-02,1.4738,1.4712,1.4692
2013-08-05,1.4722,1.4697,1.4677
2013-08-06,1.4664,1.4639,1.4619
2013-08-07,1.4503,1.4478,1.4459
2013-08-08,1.4539,1.4514,1.4495
2013-08-09,1.4493,1.4468,1.4449
2013-08-12,1.4564,1.4539,1.4520
2013-08-13,1.4676,1.4651,1.4631
2013-08-14,1.4638,1.4613,1.4594
2013-08-15,1.4589,1.4564,1.4545
2013-08-16,1.4464,1.4439,1.4420
2013-08-19,1.4472,1.4447,1.4428
2013-08-20,1.4480,1.4455,1.4436
2013-08-21,1.4503,1.4478,1.4459
2013-08-22,1.4495,1.4470,1.4451
2013-08-23,1.4597,1.4572,1.4553
2013-08-26,1.4600,1.4575,1.4556
2013-08-27,1.4577,1.4552,1.4533
2013-08-28,1.4501,1.4476,1.4457
2013-08-29,1.4529,1.4504,1.4485
2013-08-30,1.4563,1.4538,1.4519
2013-09-03,1.4619,1.4594,1.4575
2013-09-04,1.4547,1.4522,1.4503
2013-09-05,1.4549,1.4524,1.4505
2013-09-06,1.4543,1.4518,1.4499
2013-09-09,1.4654,1.4629,1.4609
2013-09-10,1.4685,1.4660,1.4640
2013-09-11,1.4746,1.4720,1.4700
2013-09-12,1.4765,1.4739,1.4719
2013-09-13,1.4763,1.4737,1.4717
2013-09-16,1.4805,1.4779,1.4759
2013-09-17,1.4804,1.4778,1.4758
2013-09-18,1.4854,1.4828,1.4808
2013-09-19,1.4928,1.4902,1.4882
2013-09-20,1.4896,1.4870,1.4850
2013-09-23,1.4818,1.4792,1.4772
2013-09-24,1.4815,1.4789,1.4769
2013-09-25,1.4878,1.4852,1.4832
2013-09-26,1.4915,1.4889,1.4869
2013-09-27,1.4950,1.4924,1.4904
2013-09-30,1.4778,1.4752,1.4732
2013-10-01,1.4792,1.4766,1.4746
2013-10-02,1.4808,1.4782,1.4762
2013-10-03,1.4793,1.4767,1.4747
2013-10-04,1.4736,1.4710,1.4690
2013-10-07,1.4650,1.4625,1.4605
2013-10-08,1.4568,1.4543,1.4524
2013-10-09,1.4568,1.4543,1.4524
2013-10-10,1.4655,1.4630,1.4610
2013-10-11,1.4813,1.4787,1.4767
2013-10-14,1.4793,1.4767,1.4747
2013-10-15,1.4818,1.4792,1.4772
2013-10-16,1.4869,1.4843,1.4823
2013-10-17,1.4907,1.4881,1.4861
2013-10-18,1.4987,1.4961,1.4941
2013-10-21,1.5024,1.4998,1.4978
2013-10-22,1.5073,1.5047,1.5027
2013-10-23,1.5064,1.5038,1.5018
2013-10-24,1.5122,1.5096,1.5076
2013-10-25,1.5144,1.5118,1.5098
2013-10-28,1.5229,1.5203,1.5183
2013-10-29,1.5246,1.5220,1.5200
2013-10-30,1.5253,1.5227,1.5207
2013-10-31,1.5225,1.5199,1.5179
2013-11-01,1.5205,1.5179,1.5159
2013-11-04,1.5167,1.5141,1.5121
2013-11-05,1.5191,1.5165,1.5145
2013-11-06,1.5194,1.5168,1.5148
2013-11-07,1.5176,1.5150,1.5130
2013-11-08,1.5222,1.5196,1.5176
2013-11-11,1.5228,1.5202,1.5182
2013-11-12,1.5250,1.5224,1.5204
2013-11-13,1.5174,1.5148,1.5128
2013-11-14,1.5256,1.5230,1.5210
2013-11-15,1.5334,1.5307,1.5287
2013-11-18,1.5296,1.5270,1.5250
2013-11-19,1.5209,1.5183,1.5163
2013-11-20,1.5133,1.5107,1.5087
2013-11-21,1.5198,1.5172,1.5152
2013-11-22,1.5339,1.5312,1.5292
2013-11-25,1.5367,1.5340,1.5320
2013-11-26,1.5382,1.5355,1.5335
2013-11-27,1.5391,1.5364,1.5344
2013-11-29,1.5356,1.5329,1.5309
2013-12-02,1.5272,1.5246,1.5226
2013-12-03,1.5192,1.5166,1.5146
2013-12-04,1.5266,1.5240,1.5220
2013-12-05,1.5139,1.5113,1.5093
2013-12-06,1.5130,1.5104,1.5084
2013-12-09,1.5116,1.5090,1.5070
2013-12-10,1.5066,1.5040,1.5020
2013-12-11,1.4998,1.4972,1.4952
2013-12-12,1.4987,1.4961,1.4941
2013-12-13,1.5017,1.4991,1.4971
2013-12-16,1.5040,1.5014,1.4994
2013-12-17,1.5087,1.5061,1.5041
2013-12-18,1.5172,1.5146,1.5126
2013-12-19,1.5331,1.5304,1.5284
2013-12-20,1.5400,1.5373,1.5353
2013-12-23,1.5478,1.5451,1.5430
2013-12-24,1.5538,1.5511,1.5490
2013-12-27,1.5604,1.5577,1.5556
2013-12-30,1.5651,1.5624,1.5603
2013-12-31,1.5630,1.5603,1.5582
2014-01-02,1.5378,1.5351,1.5331
2014-01-03,1.5320,1.5294,1.5274
2014-01-06,1.5286,1.5260,1.5240
2014-01-07,1.5344,1.5317,1.5297
2014-01-08,1.5340,1.5313,1.5293
2014-01-09,1.5365,1.5338,1.5318
2014-01-10,1.5342,1.5315,1.5295
2014-01-13,1.5228,1.5202,1.5182
2014-01-14,1.5194,1.5168,1.5148
2014-01-15,1.5325,1.5298,1.5278
2014-01-16,1.5489,1.5462,1.5441
2014-01-17,1.5490,1.5463,1.5442
2014-01-21,1.5524,1.5497,1.5476
2014-01-22,1.5483,1.5456,1.5435
2014-01-23,1.5414,1.5387,1.5366
2014-01-24,1.5302,1.5276,1.5256
2014-01-28,1.5146,1.5120,1.5100
2014-01-29,1.5200,1.5174,1.5154
2014-01-30,1.5172,1.5146,1.5126
2014-01-31,1.5173,1.5147,1.5127
2014-02-03,1.4999,1.4973,1.4953
2014-02-04,1.4829,1.4803,1.4783
2014-02-05,1.4788,1.4762,1.4742
2014-02-06,1.4908,1.4882,1.4862
2014-02-07,1.5040,1.5014,1.4994
2014-02-10,1.5131,1.5105,1.5085
2014-02-11,1.5174,1.5148,1.5128
2014-02-12,1.5268,1.5242,1.5222
2014-02-13,1.5325,1.5298,1.5278
2014-02-14,1.5394,1.5367,1.5347
2014-02-18,1.5485,1.5458,1.5437
2014-02-19,1.5487,1.5460,1.5439
2014-02-20,1.5528,1.5501,1.5480
2014-02-21,1.5602,1.5575,1.5554
2014-02-24,1.5608,1.5581,1.5560
2014-02-25,1.5610,1.5583,1.5562
2014-02-26,1.5643,1.5616,1.5595
2014-02-27,1.5640,1.5613,1.5592
2014-02-28,1.5671,1.5644,1.5623
2014-03-03,1.5599,1.5572,1.5551
2014-03-04,1.5701,1.5674,1.5653
2014-03-05,1.5735,1.5708,1.5687
2014-03-06,1.5694,1.5667,1.5646
2014-03-07,1.5688,1.5661,1.5640
2014-03-10,1.5632,1.5605,1.5584
2014-03-11,1.5628,1.5601,1.5580
2014-03-12,1.5596,1.5569,1.5548
2014-03-13,1.5522,1.5495,1.5474
2014-03-14,1.5399,1.5372,1.5352
2014-03-17,1.5399,1.5372,1.5352
2014-03-18,1.5458,1.5431,1.5410
2014-03-19,1.5451,1.5424,1.5403
2014-03-20,1.5395,1.5368,1.5348
2014-03-21,1.5415,1.5388,1.5367
2014-03-24,1.5384,1.5357,1.5337
2014-03-25,1.5390,1.5363,1.5343
2014-03-26,1.5369,1.5342,1.5322
2014-03-27,1.5325,1.5298,1.5278
2014-03-28,1.5401,1.5374,1.5354
2014-03-31,1.5470,1.5443,1.5422
2014-04-01,1.5517,1.5490,1.5469
2014-04-02,1.5553,1.5526,1.5505
2014-04-03,1.5554,1.5527,1.5506
2014-04-04,1.5502,1.5475,1.5454
2014-04-07,1.5458,1.5431,1.5410
2014-04-08,1.5435,1.5408,1.5387
2014-04-09,1.5532,1.5505,1.5484
2014-04-10,1.5455,1.5428,1.5407
2014-04-11,1.5331,1.5304,1.5284
2014-04-14,1.5256,1.5230,1.5210
2014-04-15,1.5337,1.5310,1.5290
2014-04-16,1.5436,1.5409,1.5388
2014-04-17,1.5519,1.5492,1.5471
2014-04-22,1.5579,1.5552,1.5531
2014-04-23,1.5664,1.5637,1.5616
2014-04-24,1.5710,1.5683,1.5662
2014-04-28,1.5680,1.5653,1.5632
2014-04-29,1.5659,1.5632,1.5611
2014-04-30,1.5686,1.5659,1.5638
2014-05-01,1.5646,1.5619,1.5598
2014-05-02,1.5664,1.5637,1.5616
2014-05-05,1.5665,1.5638,1.5617
2014-05-06,1.5610,1.5583,1.5562
2014-05-07,1.5582,1.5555,1.5534
2014-05-08,1.5623,1.5596,1.5575
2014-05-09,1.5623,1.5596,1.5575
2014-05-12,1.5651,1.5624,1.5603
2014-05-13,1.5710,1.5683,1.5662
2014-05-14,1.5734,1.5707,1.5686
2014-05-15,1.5722,1.5695,1.5674
2014-05-16,1.5688,1.5661,1.5640
2014-05-19,1.5625,1.5598,1.5577
2014-05-20,1.5658,1.5631,1.5610
2014-05-21,1.5726,1.5699,1.5678
2014-05-22,1.5806,1.5779,1.5758
2014-05-23,1.5849,1.5822,1.5801
2014-05-27,1.5911,1.5883,1.5862
2014-05-28,1.5943,1.5915,1.5894
2014-05-29,1.5914,1.5886,1.5865
2014-05-30,1.5866,1.5839,1.5818
2014-06-02,1.5948,1.5920,1.5899
2014-06-03,1.5900,1.5873,1.5852
2014-06-04,1.5858,1.5831,1.5810
2014-06-05,1.5864,1.5837,1.5816
2014-06-06,1.5923,1.5895,1.5874
2014-06-10,1.5906,1.5879,1.5858
2014-06-11,1.5853,1.5826,1.5805
2014-06-12,1.5784,1.5757,1.5736
2014-06-13,1.5774,1.5747,1.5726
2014-06-16,1.5772,1.5745,1.5724
2014-06-17,1.5819,1.5792,1.5771
2014-06-18,1.5829,1.5802,1.5781
2014-06-19,1.5925,1.5897,1.5876
2014-06-20,1.5887,1.5860,1.5839
2014-06-23,1.5933,1.5905,1.5884
2014-06-24,1.5875,1.5848,1.5827
2014-06-25,1.5841,1.5814,1.5793
2014-06-26,1.5938,1.5910,1.5889
2014-06-27,1.5925,1.5897,1.5876
2014-06-30,1.5857,1.5830,1.5809
2014-07-01,1.5631,1.5604,1.5583
2014-07-02,1.5766,1.5739,1.5718
2014-07-03,1.5882,1.5855,1.5834
2014-07-07,1.5876,1.5849,1.5828
2014-07-08,1.5805,1.5778,1.5757
2014-07-09,1.5750,1.5723,1.5702
2014-07-10,1.5753,1.5726,1.5705
2014-07-11,1.5783,1.5756,1.5735
2014-07-14,1.5847,1.5820,1.5799
2014-07-15,1.5850,1.5823,1.5802
2014-07-16,1.5902,1.5875,1.5854
2014-07-17,1.5839,1.5812,1.5791
2014-07-18,1.5880,1.5853,1.5832
2014-07-21,1.5882,1.5855,1.5834
2014-07-22,1.5921,1.5893,1.5872
2014-07-23,1.5946,1.5918,1.5897
2014-07-24,1.5974,1.5946,1.5925
2014-07-25,1.5940,1.5912,1.5891
2014-07-28,1.5942,1.5914,1.5893
2014-07-29,1.5955,1.5927,1.5906
2014-07-30,1.6027,1.5999,1.5978
2014-07-31,1.5947,1.5919,1.5898
2014-08-01,1.5796,1.5769,1.5748
2014-08-04,1.5801,1.5774,1.5753
2014-08-05,1.5738,1.5711,1.5690
2014-08-06,1.5696,1.5669,1.5648
2014-08-07,1.5700,1.5673,1.5652
2014-08-08,1.5635,1.5608,1.5587
2014-08-11,1.5728,1.5701,1.5680
2014-08-12,1.5803,1.5776,1.5755
2014-08-13,1.5816,1.5789,1.5768
2014-08-14,1.5881,1.5854,1.5833
2014-08-15,1.5918,1.5890,1.5869
2014-08-18,1.5983,1.5955,1.5934
2014-08-19,1.6087,1.6059,1.6038
2014-08-20,1.6106,1.6078,1.6057
2014-08-21,1.6137,1.6109,1.6088
2014-08-22,1.6130,1.6102,1.6081
2014-08-25,1.6151,1.6123,1.6102
2014-08-26,1.6153,1.6125,1.6104
2014-08-27,1.6189,1.6161,1.6139
2014-08-28,1.6114,1.6086,1.6065
2014-08-29,1.6146,1.6118,1.6097
2014-09-02,1.6243,1.6215,1.6193
2014-09-03,1.6234,1.6206,1.6184
2014-09-04,1.6164,1.6136,1.6115
2014-09-05,1.6129,1.6101,1.6080
2014-09-08,1.6124,1.6096,1.6075
2014-09-09,1.6182,1.6154,1.6132
2014-09-10,1.6174,1.6146,1.6125
2014-09-11,1.6173,1.6145,1.6124
2014-09-12,1.6154,1.6126,1.6105
2014-09-15,1.6061,1.6033,1.6012
2014-09-16,1.6048,1.6020,1.5999
2014-09-17,1.6003,1.5975,1.5954
2014-09-18,1.6080,1.6052,1.6031
2014-09-19,1.6119,1.6091,1.6070
2014-09-22,1.6037,1.6009,1.5988
2014-09-23,1.6066,1.6038,1.6017
2014-09-24,1.6022,1.5994,1.5973
2014-09-25,1.5997,1.5969,1.5948
2014-09-26,1.5972,1.5944,1.5923
2014-09-29,1.5935,1.5907,1.5886
2014-09-30,1.5919,1.5891,1.5870
2014-10-01,1.5938,1.5910,1.5889
2014-10-02,1.5793,1.5766,1.5745
2014-10-03,1.5934,1.5906,1.5885
2014-10-06,1.5878,1.5851,1.5830
2014-10-07,1.5736,1.5709,1.5688
2014-10-08,1.5777,1.5750,1.5729
2014-10-09,1.5730,1.5703,1.5682
2014-10-10,1.5564,1.5537,1.5516
2014-10-13,1.5453,1.5426,1.5405
2014-10-14,1.5536,1.5509,1.5488
2014-10-15,1.5480,1.5453,1.5432
2014-10-16,1.5497,1.5470,1.5449
2014-10-17,1.5596,1.5569,1.5548
2014-10-20,1.5688,1.5661,1.5640
2014-10-21,1.5782,1.5755,1.5734
2014-10-22,1.5850,1.5823,1.5802
2014-10-23,1.5929,1.5901,1.5880
2014-10-24,1.5964,1.5936,1.5915
2014-10-27,1.6023,1.5995,1.5974
2014-10-28,1.6058,1.6030,1.6009
2014-10-29,1.6020,1.5992,1.5971
2014-10-30,1.6132,1.6104,1.6083
2014-10-31,1.6312,1.6284,1.6262
2014-11-03,1.6329,1.6301,1.6279
2014-11-04,1.6324,1.6296,1.6274
2014-11-05,1.6445,1.6417,1.6395
2014-11-06,1.6421,1.6393,1.6371
2014-11-07,1.6472,1.6444,1.6422
2014-11-10,1.6481,1.6453,1.6431
2014-11-11,1.6466,1.6438,1.6416
2014-11-12,1.6337,1.6309,1.6287
2014-11-13,1.6309,1.6281,1.6259
2014-11-14,1.6330,1.6302,1.6280
2014-11-17,1.6278,1.6250,1.6228
2014-11-18,1.6300,1.6272,1.6250
2014-11-19,1.6324,1.6296,1.6274
2014-11-20,1.6275,1.6247,1.6225
2014-11-21,1.6269,1.6241,1.6219
2014-11-24,1.6414,1.6386,1.6364
2014-11-25,1.6455,1.6427,1.6405
2014-11-26,1.6568,1.6539,1.6517
2014-11-28,1.6445,1.6417,1.6395
2014-12-01,1.6305,1.6277,1.6255
2014-12-02,1.6457,1.6429,1.6407
2014-12-03,1.6556,1.6527,1.6505
2014-12-04,1.6620,1.6591,1.6569
2014-12-05,1.6639,1.6610,1.6588
2014-12-08,1.6647,1.6618,1.6596
2014-12-09,1.6484,1.6456,1.6434
2014-12-10,1.6412,1.6384,1.6362
2014-12-11,1.6421,1.6393,1.6371
2014-12-12,1.6324,1.6296,1.6274
2014-12-15,1.6213,1.6185,1.6163
2014-12-16,1.6169,1.6141,1.6120
2014-12-17,1.6313,1.6285,1.6263
2014-12-18,1.6508,1.6479,1.6457
2014-12-19,1.6732,1.6703,1.6681
2014-12-22,1.6923,1.6894,1.6872
2014-12-23,1.6875,1.6846,1.6824
2014-12-24,1.6901,1.6872,1.6850
2014-12-29,1.7024,1.6995,1.6972
2014-12-30,1.6865,1.6836,1.6814
2014-12-31,1.6806,1.6777,1.6755
2015-01-02,1.6695,1.6666,1.6644
2015-01-05,1.6622,1.6593,1.6571
