Date,Purchase,NAV,Withdrawal
2013-08-29,1.0959,1.0946,1.0933
2013-08-30,1.0964,1.0951,1.0938
2013-09-03,1.0920,1.0908,1.0896
2013-09-04,1.0909,1.0897,1.0885
2013-09-05,1.0879,1.0867,1.0855
2013-09-06,1.0884,1.0872,1.0860
2013-09-09,1.0904,1.0892,1.0880
2013-09-10,1.0882,1.0870,1.0858
2013-09-11,1.0889,1.0877,1.0865
2013-09-12,1.0918,1.0906,1.0894
2013-09-13,1.0913,1.0901,1.0889
2013-09-17,1.0936,1.0923,1.0910
2013-09-18,1.0947,1.0934,1.0921
2013-09-19,1.0982,1.0969,1.0956
2013-09-20,1.0978,1.0965,1.0952
2013-09-24,1.1011,1.0998,1.0985
2013-09-25,1.1024,1.1011,1.0998
2013-09-26,1.1016,1.1003,1.0990
2013-09-27,1.1025,1.1012,1.0999
2013-09-30,1.1035,1.1022,1.1009
2013-10-01,1.0997,1.0984,1.0971
2013-10-02,1.1005,1.0992,1.0979
2013-10-03,1.1009,1.0996,1.0983
2013-10-04,1.0989,1.0976,1.0963
2013-10-07,1.0987,1.0974,1.0961
2013-10-08,1.0986,1.0973,1.0960
2013-10-09,1.0982,1.0969,1.0956
2013-10-10,1.0967,1.0954,1.0941
2013-10-11,1.0978,1.0965,1.0952
2013-10-15,1.0960,1.0947,1.0934
2013-10-16,1.0967,1.0954,1.0941
2013-10-17,1.1001,1.0988,1.0975
2013-10-18,1.1012,1.0999,1.0986
2013-10-21,1.1015,1.1002,1.0989
2013-10-22,1.1034,1.1021,1.1008
2013-10-23,1.1060,1.1047,1.1034
2013-10-24,1.1055,1.1042,1.1029
2013-10-25,1.1062,1.1049,1.1036
2013-10-28,1.1060,1.1047,1.1034
2013-10-29,1.1069,1.1056,1.1043
2013-10-30,1.1079,1.1066,1.1053
2013-10-31,1.1071,1.1058,1.1045
2013-11-01,1.1053,1.1040,1.1027
2013-11-05,1.1033,1.1020,1.1007
2013-11-06,1.1026,1.1013,1.1000
2013-11-07,1.1037,1.1024,1.1011
2013-11-08,1.1033,1.1020,1.1007
2013-11-11,1.1023,1.1010,1.0997
2013-11-12,1.1006,1.0993,1.0980
2013-11-13,1.1022,1.1009,1.0996
2013-11-14,1.1044,1.1031,1.1018
2013-11-15,1.1044,1.1031,1.1018
2013-11-18,1.1056,1.1043,1.1030
2013-11-19,1.1046,1.1033,1.1020
2013-11-20,1.1035,1.1022,1.1009
2013-11-21,1.1024,1.1011,1.0998
2013-11-22,1.1033,1.1020,1.1007
2013-11-25,1.1044,1.1031,1.1018
2013-11-26,1.1063,1.1050,1.1037
2013-11-27,1.1063,1.1050,1.1037
2013-11-29,1.1065,1.1052,1.1039
2013-12-02,1.1041,1.1028,1.1015
2013-12-03,1.1043,1.1030,1.1017
2013-12-04,1.1033,1.1020,1.1007
2013-12-05,1.1017,1.1004,1.0991
2013-12-06,1.1013,1.1000,1.0987
2013-12-09,1.1033,1.1020,1.1007
2013-12-10,1.1044,1.1031,1.1018
2013-12-11,1.1046,1.1033,1.1020
2013-12-12,1.1047,1.1034,1.1021
2013-12-13,1.1053,1.1040,1.1027
2013-12-16,1.1069,1.1056,1.1043
2013-12-17,1.1077,1.1064,1.1051
2013-12-18,1.1074,1.1061,1.1048
2013-12-19,1.1061,1.1048,1.1035
2013-12-20,1.1065,1.1052,1.1039
2013-12-24,1.1057,1.1044,1.1031
2013-12-27,1.1041,1.1028,1.1015
2013-12-30,1.1055,1.1042,1.1029
2014-01-06,1.0992,1.0979,1.0966
2014-01-07,1.1011,1.0998,1.0985
2014-01-08,1.1005,1.0992,1.0979
2014-01-09,1.1004,1.0991,1.0978
2014-01-10,1.1030,1.1017,1.1004
2014-01-14,1.1048,1.1035,1.1022
2014-01-15,1.1041,1.1028,1.1015
2014-01-16,1.1063,1.1050,1.1037
2014-01-17,1.1081,1.1068,1.1055
2014-01-21,1.1085,1.1072,1.1059
2014-01-22,1.1061,1.1048,1.1035
2014-01-23,1.1082,1.1069,1.1056
2014-01-24,1.1111,1.1098,1.1085
2014-01-28,1.1118,1.1105,1.1092
2014-01-29,1.1113,1.1100,1.1087
2014-01-30,1.1130,1.1117,1.1104
2014-01-31,1.1140,1.1127,1.1114
2014-02-03,1.1155,1.1142,1.1129
2014-02-04,1.1147,1.1134,1.1121
2014-02-05,1.1141,1.1128,1.1115
2014-02-06,1.1125,1.1112,1.1099
2014-02-07,1.1124,1.1111,1.1098
2014-02-10,1.1126,1.1113,1.1100
2014-02-12,1.1102,1.1089,1.1076
2014-02-13,1.1127,1.1114,1.1101
2014-02-14,1.1137,1.1124,1.1111
2014-02-18,1.1139,1.1126,1.1113
2014-02-19,1.1142,1.1129,1.1116
2014-02-20,1.1137,1.1124,1.1111
2014-02-21,1.1134,1.1121,1.1108
2014-02-24,1.1144,1.1131,1.1118
2014-02-25,1.1156,1.1143,1.1130
2014-02-26,1.1172,1.1159,1.1146
2014-02-27,1.1195,1.1182,1.1169
2014-02-28,1.1195,1.1182,1.1169
2014-03-03,1.1218,1.1205,1.1192
2014-03-04,1.1201,1.1188,1.1175
2014-03-05,1.1193,1.1180,1.1167
2014-03-06,1.1175,1.1162,1.1149
2014-03-07,1.1162,1.1149,1.1136
2014-03-10,1.1161,1.1148,1.1135
2014-03-11,1.1167,1.1154,1.1141
2014-03-12,1.1176,1.1163,1.1150
2014-03-13,1.1185,1.1172,1.1159
2014-03-14,1.1208,1.1195,1.1182
2014-03-17,1.1201,1.1188,1.1175
2014-03-18,1.1200,1.1187,1.1174
2014-03-19,1.1190,1.1177,1.1164
2014-03-20,1.1177,1.1164,1.1151
2014-03-24,1.1185,1.1172,1.1159
2014-03-25,1.1196,1.1183,1.1170
2014-03-26,1.1205,1.1192,1.1179
2014-03-27,1.1216,1.1203,1.1190
2014-03-28,1.1213,1.1200,1.1187
2014-03-31,1.1220,1.1207,1.1194
2014-04-01,1.1172,1.1159,1.1146
2014-04-02,1.1158,1.1145,1.1132
2014-04-03,1.1164,1.1151,1.1138
2014-04-04,1.1186,1.1173,1.1160
2014-04-07,1.1206,1.1193,1.1180
2014-04-08,1.1206,1.1193,1.1180
2014-04-09,1.1208,1.1195,1.1182
2014-04-10,1.1226,1.1213,1.1200
2014-04-11,1.1234,1.1221,1.1208
2014-04-14,1.1242,1.1229,1.1216
2014-04-15,1.1248,1.1235,1.1222
2014-04-16,1.1248,1.1235,1.1222
2014-04-17,1.1240,1.1227,1.1214
2014-04-22,1.1237,1.1224,1.1211
2014-04-23,1.1253,1.1240,1.1227
2014-04-24,1.1253,1.1240,1.1227
2014-04-28,1.1266,1.1253,1.1240
2014-04-30,1.1271,1.1258,1.1245
2014-05-02,1.1291,1.1278,1.1265
2014-05-07,1.1311,1.1298,1.1285
2014-05-08,1.1320,1.1307,1.1294
2014-05-09,1.1319,1.1306,1.1293
2014-05-12,1.1314,1.1301,1.1288
2014-05-13,1.1325,1.1312,1.1299
2014-05-14,1.1349,1.1336,1.1323
2014-05-15,1.1363,1.1350,1.1337
2014-05-16,1.1365,1.1352,1.1339
2014-05-19,1.1368,1.1355,1.1342
2014-05-20,1.1361,1.1348,1.1335
2014-05-21,1.1367,1.1354,1.1341
2014-05-22,1.1354,1.1341,1.1328
2014-05-23,1.1357,1.1344,1.1331
2014-05-27,1.1377,1.1364,1.1351
2014-05-28,1.1400,1.1387,1.1374
2014-05-29,1.1408,1.1395,1.1382
2014-05-30,1.1404,1.1391,1.1378
2014-06-02,1.1391,1.1378,1.1365
2014-06-03,1.1375,1.1362,1.1349
2014-06-04,1.1361,1.1348,1.1335
2014-06-05,1.1372,1.1359,1.1346
2014-06-06,1.1386,1.1373,1.1360
2014-06-10,1.1378,1.1365,1.1352
2014-06-11,1.1370,1.1357,1.1344
2014-06-12,1.1381,1.1368,1.1355
2014-06-13,1.1385,1.1372,1.1359
2014-06-16,1.1398,1.1385,1.1372
2014-06-17,1.1406,1.1393,1.1380
2014-06-18,1.1399,1.1386,1.1373
2014-06-19,1.1414,1.1401,1.1388
2014-06-20,1.1410,1.1397,1.1384
2014-06-23,1.1413,1.1400,1.1387
2014-06-24,1.1432,1.1419,1.1406
2014-06-25,1.1452,1.1439,1.1426
2014-06-26,1.1460,1.1447,1.1434
2014-06-27,1.1465,1.1452,1.1439
2014-06-30,1.1470,1.1457,1.1444
2014-07-01,1.1362,1.1349,1.1336
2014-07-02,1.1353,1.1340,1.1327
2014-07-03,1.1361,1.1348,1.1335
2014-07-07,1.1365,1.1352,1.1339
2014-07-08,1.1378,1.1365,1.1352
2014-07-09,1.1388,1.1375,1.1362
2014-07-10,1.1399,1.1386,1.1373
2014-07-11,1.1413,1.1400,1.1387
2014-07-14,1.1406,1.1393,1.1380
2014-07-15,1.1412,1.1396,1.1380
2014-07-16,1.1421,1.1405,1.1389
2014-07-17,1.1437,1.1421,1.1405
2014-07-18,1.1441,1.1425,1.1409
2014-07-22,1.1444,1.1428,1.1412
2014-07-23,1.1443,1.1427,1.1411
2014-07-24,1.1431,1.1415,1.1399
2014-07-25,1.1440,1.1424,1.1408
2014-07-28,1.1444,1.1428,1.1412
2014-07-29,1.1447,1.1430,1.1413
2014-07-30,1.1436,1.1420,1.1404
2014-07-31,1.1424,1.1408,1.1392
2014-08-01,1.1428,1.1412,1.1396
2014-08-04,1.1438,1.1422,1.1406
2014-08-05,1.1439,1.1423,1.1407
2014-08-06,1.1437,1.1421,1.1405
2014-08-07,1.1466,1.1449,1.1432
2014-08-08,1.1496,1.1479,1.1462
2014-08-11,1.1474,1.1457,1.1440
2014-08-12,1.1471,1.1454,1.1437
2014-08-13,1.1475,1.1458,1.1441
2014-08-14,1.1499,1.1482,1.1465
2014-08-15,1.1514,1.1497,1.1480
2014-08-18,1.1510,1.1493,1.1476
2014-08-19,1.1506,1.1489,1.1472
2014-08-20,1.1500,1.1483,1.1466
2014-08-21,1.1495,1.1478,1.1461
2014-08-22,1.1498,1.1481,1.1464
2014-08-25,1.1510,1.1493,1.1476
2014-08-26,1.1536,1.1519,1.1502
2014-08-27,1.1554,1.1537,1.1520
2014-08-28,1.1558,1.1541,1.1524
2014-08-29,1.1563,1.1546,1.1529
2014-09-02,1.1535,1.1518,1.1501
2014-09-03,1.1522,1.1505,1.1488
2014-09-04,1.1521,1.1504,1.1487
2014-09-05,1.1519,1.1502,1.1485
2014-09-08,1.1522,1.1505,1.1488
2014-09-09,1.1490,1.1473,1.1456
2014-09-10,1.1477,1.1460,1.1443
2014-09-11,1.1470,1.1453,1.1436
2014-09-12,1.1454,1.1437,1.1420
2014-09-16,1.1461,1.1444,1.1427
2014-09-17,1.1462,1.1445,1.1428
2014-09-18,1.1441,1.1425,1.1409
2014-09-19,1.1457,1.1440,1.1423
2014-09-22,1.1478,1.1461,1.1444
2014-09-24,1.1490,1.1473,1.1456
2014-09-25,1.1512,1.1495,1.1478
2014-09-26,1.1520,1.1503,1.1486
2014-09-29,1.1528,1.1511,1.1494
2014-09-30,1.1530,1.1513,1.1496
2014-10-01,1.1520,1.1503,1.1486
2014-10-02,1.1523,1.1506,1.1489
2014-10-03,1.1515,1.1498,1.1481
2014-10-06,1.1528,1.1511,1.1494
2014-10-07,1.1545,1.1528,1.1511
2014-10-08,1.1556,1.1539,1.1522
2014-10-09,1.1570,1.1553,1.1536
2014-10-10,1.1573,1.1556,1.1539
2014-10-14,1.1610,1.1593,1.1576
2014-10-15,1.1617,1.1600,1.1583
2014-10-16,1.1614,1.1597,1.1580
2014-10-17,1.1601,1.1584,1.1567
2014-10-20,1.1593,1.1576,1.1559
2014-10-21,1.1611,1.1594,1.1577
2014-10-22,1.1599,1.1582,1.1565
2014-10-23,1.1590,1.1573,1.1556
2014-10-24,1.1590,1.1573,1.1556
2014-10-27,1.1596,1.1579,1.1562
2014-10-28,1.1603,1.1586,1.1569
2014-10-29,1.1589,1.1572,1.1555
2014-10-30,1.1591,1.1574,1.1557
2014-10-31,1.1600,1.1583,1.1566
2014-11-04,1.1606,1.1589,1.1572
2014-11-05,1.1605,1.1588,1.1571
2014-11-06,1.1606,1.1589,1.1572
2014-11-07,1.1600,1.1583,1.1566
2014-11-10,1.1610,1.1593,1.1576
2014-11-11,1.1603,1.1586,1.1569
2014-11-12,1.1597,1.1580,1.1563
2014-11-13,1.1604,1.1587,1.1570
2014-11-14,1.1612,1.1595,1.1578
2014-11-17,1.1624,1.1607,1.1590
2014-11-18,1.1621,1.1604,1.1587
2014-11-19,1.1618,1.1601,1.1584
2014-11-20,1.1628,1.1611,1.1594
2014-11-21,1.1644,1.1627,1.1610
2014-11-25,1.1678,1.1661,1.1644
2014-11-26,1.1699,1.1682,1.1665
2014-11-28,1.1736,1.1719,1.1702
2014-12-01,1.1737,1.1720,1.1703
2014-12-02,1.1706,1.1689,1.1672
2014-12-03,1.1715,1.1698,1.1681
2014-12-04,1.1726,1.1709,1.1692
2014-12-05,1.1728,1.1711,1.1694
2014-12-08,1.1735,1.1718,1.1701
2014-12-09,1.1751,1.1734,1.1717
2014-12-10,1.1776,1.1759,1.1742
2014-12-11,1.1786,1.1769,1.1752
2014-12-12,1.1796,1.1779,1.1762
2014-12-15,1.1798,1.1781,1.1764
2014-12-16,1.1810,1.1793,1.1776
2014-12-17,1.1816,1.1799,1.1782
2014-12-18,1.1801,1.1784,1.1767
2014-12-19,1.1794,1.1777,1.1760
2014-12-22,1.1819,1.1802,1.1785
2014-12-24,1.1804,1.1787,1.1770
2014-12-29,1.1833,1.1816,1.1799
2014-12-30,1.1858,1.1841,1.1824
2015-01-05,1.1865,1.1848,1.1831
